motif.name	name.universal	name.datasetspecific	overall.scale	TFexpress.ExpressionModule.Cor	TFexpress.ExpressionModule.Cor.Scale
MA1573.1	Thap11	ENSG00000168286	0.723768352568092	0.320443206039605	0.723768352568092
MA1151.1	Rorc	ENSG00000143365	0.71847211653089	0.315618190261851	0.71847211653089
MA0772.1	Irf7	ENSG00000185507	0.716761165649179	0.314059467247764	0.716761165649179
MA0637.1	Cenpb	ENSG00000125817	0.715987381904356	0.313354529108468	0.715987381904356
MA1683.1	Foxa3	ENSG00000170608	0.715915493211846	0.31328903654485	0.715915493211846
MA1534.1	Nr1i3	ENSG00000143257	0.70741955682443	0.305549006299194	0.70741955682443
MA0833.2	Atf4	ENSG00000128272	0.7051962356252	0.3035234999226	0.7051962356252
MA1533.1	Nr1i2	ENSG00000144852	0.70248407131691	0.301052644113409	0.70248407131691
MA0007.3	Ar	ENSG00000169083	0.702399111953036	0.300975243810953	0.702399111953036
MA0677.1	Nr2f6	ENSG00000160113	0.700635878385862	0.299368889841508	0.700635878385862
MA0728.1	Nr2f6	ENSG00000160113	0.700635878385862	0.299368889841508	0.700635878385862
MA1539.1	Nr2f6	ENSG00000160113	0.700635878385862	0.299368889841508	0.700635878385862
MA1644.1	Nfyc	ENSG00000066136	0.699574539871004	0.298401981447743	0.699574539871004
MA0862.1	Gmeb2	ENSG00000101216	0.696014088991108	0.295158313387871	0.696014088991108
MA0115.1	Nr1h2	ENSG00000131408	0.690303512671628	0.289955822288906	0.690303512671628
MA1154.1	Zfp282	ENSG00000170265	0.683436181936322	0.283699496302647	0.683436181936322
MA0107.1	Rela	ENSG00000173039	0.683407426459319	0.2836732992772	0.683407426459319
MA0486.2	Hsf1	ENSG00000185122	0.682357851548689	0.282717107848391	0.682357851548689
MA0844.1	Xbp1	ENSG00000100219	0.682147413739708	0.282525393253075	0.682147413739708
MA0106.3	Trp53	ENSG00000141510	0.681530478051268	0.281963347979852	0.681530478051268
MA0831.2	Tfe3	ENSG00000068323	0.679356825403226	0.279983091010848	0.679356825403226
MA0803.1	Tbx15	ENSG00000092607	0.677451121518172	0.278246942688053	0.677451121518172
MA0046.2	Hnf1a	ENSG00000135100	0.670911864634134	0.272289500946665	0.670911864634134
MA0526.3	Usf2	ENSG00000105698	0.66962309643752	0.271115397897093	0.66962309643752
MA1474.1	Creb3l4	ENSG00000143578	0.669565585483513	0.2710630038462	0.669565585483513
MA1475.1	Creb3l4	ENSG00000143578	0.669565585483513	0.2710630038462	0.669565585483513
MA0659.2	Mafg	ENSG00000197063	0.66907020703877	0.270611700544184	0.66907020703877
MA1548.1	Plagl2	ENSG00000126003	0.668739519053229	0.270310434751545	0.668739519053229
MA0519.1	Stat5b	ENSG00000173757	0.665969843790931	0.267787184891461	0.665969843790931
MA1625.1	Stat5b	ENSG00000173757	0.665969843790931	0.267787184891461	0.665969843790931
MA0028.2	Elk1	ENSG00000126767	0.662499580543455	0.264625680229581	0.662499580543455
MA0843.1	Tef	ENSG00000167074	0.662039492911398	0.264206527822432	0.662039492911398
MA0089.2	Nfe2l1	ENSG00000082641	0.658722156518897	0.261184343704974	0.658722156518897
MA1592.1	Zfp110	ENSG00000171606	0.656494914118257	0.259155265006728	0.656494914118257
MA1592.1	Zfp369	ENSG00000171606	0.656494914118257	0.259155265006728	0.656494914118257
MA1566.1	Tbx3	ENSG00000135111	0.655902812705411	0.2586158444373	0.655902812705411
MA0464.2	Bhlhe40	ENSG00000134107	0.649828871721976	0.253082318198597	0.649828871721976
MA0694.1	Zbtb7b	ENSG00000160685	0.649438058648155	0.252726276807297	0.649438058648155
MA0093.3	Usf1	ENSG00000158773	0.648141448048722	0.251545029114421	0.648141448048722
MA0647.1	Grhl1	ENSG00000134317	0.645586131796814	0.249217066171305	0.645586131796814
MA1657.1	Zfp652	ENSG00000198740	0.644574461833143	0.24829540718513	0.644574461833143
MA0083.3	Srf	ENSG00000112658	0.642033523319738	0.245980542754736	0.642033523319738
MA0602.1	Arid5a	ENSG00000196843	0.639869020141651	0.24400862120292	0.639869020141651
MA1103.2	Foxk2	ENSG00000141568	0.6398206586576	0.243964562569214	0.6398206586576
MA1113.2	Pbx2	ENSG00000204304	0.638896562192076	0.243122685433263	0.638896562192076
MA0159.1	Rara	ENSG00000131759	0.633235654423784	0.237965443741888	0.633235654423784
MA0729.1	Rara	ENSG00000131759	0.633235654423784	0.237965443741888	0.633235654423784
MA0730.1	Rara	ENSG00000131759	0.633235654423784	0.237965443741888	0.633235654423784
MA1149.1	Rara	ENSG00000131759	0.633235654423784	0.237965443741888	0.633235654423784
MA0528.2	Zfp263	ENSG00000006194	0.631194015556531	0.236105454935162	0.631194015556531
MA0595.1	Srebf1	ENSG00000072310	0.62959547244856	0.234649138475095	0.62959547244856
MA0829.2	Srebf1	ENSG00000072310	0.62959547244856	0.234649138475095	0.62959547244856
MA0875.1	Barx1	ENSG00000131668	0.624943932524625	0.230411458476282	0.624943932524625
MA1522.1	Maz	ENSG00000103495	0.621532175283334	0.227303254385025	0.621532175283334
MA1593.1	Zfp317	ENSG00000130803	0.621508648074876	0.227281820455114	0.621508648074876
MA0513.1	Smad3	ENSG00000166949	0.617725995781771	0.223835720834971	0.617725995781771
MA0795.1	Smad3	ENSG00000166949	0.617725995781771	0.223835720834971	0.617725995781771
MA1622.1	Smad3	ENSG00000166949	0.617725995781771	0.223835720834971	0.617725995781771
MA0131.2	Hinfp	ENSG00000172273	0.616651586595548	0.222856904702366	0.616651586595548
MA0470.2	E2f4	ENSG00000205250	0.615719647727205	0.222007882923112	0.615719647727205
MA0692.1	Tfeb	ENSG00000112561	0.61520597034255	0.22153990878672	0.61520597034255
MA1509.1	Irf6	ENSG00000117595	0.613206157623666	0.219718024744281	0.613206157623666
MA0699.1	Lbx2	ENSG00000179528	0.604620033603829	0.211895831100632	0.604620033603829
MA1494.1	Hnf4a	ENSG00000101076	0.599953803926433	0.207644768334941	0.599953803926433
MA0114.4	Hnf4a	ENSG00000101076	0.599953803926433	0.207644768334941	0.599953803926433
MA0738.1	Hic2	ENSG00000169635	0.597708262585882	0.20559901880232	0.597708262585882
MA1652.1	Zkscan5	ENSG00000196652	0.590825247044938	0.199328403529454	0.590825247044938
MA1110.1	Nr1h4	ENSG00000012504	0.586803401465849	0.195664392288548	0.586803401465849
MA1146.1	Nr1h4	ENSG00000012504	0.586803401465849	0.195664392288548	0.586803401465849
MA0856.1	Rxrg	ENSG00000143171	0.58555009386633	0.194522594812079	0.58555009386633
MA1149.1	Rxrg	ENSG00000143171	0.58555009386633	0.194522594812079	0.58555009386633
MA1556.1	Rxrg	ENSG00000143171	0.58555009386633	0.194522594812079	0.58555009386633
MA0004.1	Arnt	ENSG00000143437	0.584316052705041	0.193398349587397	0.584316052705041
MA0006.1	Arnt	ENSG00000143437	0.584316052705041	0.193398349587397	0.584316052705041
MA0259.1	Arnt	ENSG00000143437	0.584316052705041	0.193398349587397	0.584316052705041
MA1523.1	Msantd3	ENSG00000066697	0.578758403240534	0.188335179032853	0.578758403240534
MA1148.1	Ppara	ENSG00000186951	0.577060523030187	0.186788363757606	0.577060523030187
MA0019.1	Ddit3	ENSG00000175197	0.576257983808361	0.186057228592862	0.576257983808361
MA1616.1	Prdm15	ENSG00000141956	0.572722367204059	0.182836185236785	0.572722367204059
MA0605.2	Atf3	ENSG00000162772	0.572353774271559	0.182500387001512	0.572353774271559
MA0519.1	Stat5a	ENSG00000126561	0.570214105369066	0.180551090153491	0.570214105369066
MA1624.1	Stat5a	ENSG00000126561	0.570214105369066	0.180551090153491	0.570214105369066
MA0838.1	Cebpg	ENSG00000153879	0.570110847065281	0.180457019016659	0.570110847065281
MA1636.1	Cebpg	ENSG00000153879	0.570110847065281	0.180457019016659	0.570110847065281
MA0769.2	Tcf7	ENSG00000081059	0.569112247772975	0.179547267769323	0.569112247772975
MA0625.1	Nfatc3	ENSG00000072736	0.568627325865324	0.179105490658379	0.568627325865324
MA0471.2	E2f6	ENSG00000169016	0.568087507137939	0.178613701044309	0.568087507137939
MA0755.1	Cux2	ENSG00000111249	0.567401296891263	0.177988544755236	0.567401296891263
MA0151.1	Arid3a	ENSG00000116017	0.563325861559577	0.174275711785089	0.563325861559577
MA1125.1	Zfp384	ENSG00000126746	0.562119438592564	0.173176627490206	0.562119438592564
MA1512.1	Klf11	ENSG00000172059	0.560000682764256	0.171246383024327	0.560000682764256
MA1120.1	Sox13	ENSG00000143842	0.556510813509732	0.168067016754189	0.556510813509732
MA0050.2	Irf1	ENSG00000125347	0.555016835772683	0.166705962204837	0.555016835772683
MA0741.1	Klf16	ENSG00000129911	0.554424734359837	0.166166541635409	0.554424734359837
MA0782.2	Pknox1	ENSG00000160199	0.552247160510386	0.164182712344753	0.552247160510386
MA1102.2	Ctcfl	ENSG00000124092	0.551282188237603	0.16330359623124	0.551282188237603
MA0760.1	Erf	ENSG00000105722	0.547699873942413	0.160040010002501	0.547699873942413
MA0124.2	Nkx3-1	ENSG00000167034	0.544483181719424	0.157109515474107	0.544483181719424
MA1418.1	Irf3	ENSG00000126456	0.542973519176737	0.155734171638148	0.542973519176737
MA0152.1	Nfatc2	ENSG00000101096	0.539965957695591	0.152994200931185	0.539965957695591
MA0059.1	Max	ENSG00000125952	0.538871942502319	0.151997523190321	0.538871942502319
MA0058.3	Max	ENSG00000125952	0.538871942502319	0.151997523190321	0.538871942502319
MA1550.1	Ppard	ENSG00000112033	0.536451254165474	0.149792209957251	0.536451254165474
MA0878.2	Cdx1	ENSG00000113722	0.534858935000042	0.148341563678939	0.534858935000042
MA0751.1	Zic4	ENSG00000174963	0.53166621746519	0.145432910746674	0.53166621746519
MA0632.2	Tcfl5	ENSG00000101190	0.53096026512493	0.144789768870789	0.53096026512493
MA0025.2	Nfil3	ENSG00000165030	0.530732835443175	0.144582574214982	0.530732835443175
MA0796.1	Tgif1	ENSG00000177426	0.530472729083006	0.144345610212077	0.530472729083006
MA0691.1	Tfap4	ENSG00000090447	0.529419232970966	0.143385846461615	0.529419232970966
MA1570.1	Tfap4	ENSG00000090447	0.529419232970966	0.143385846461615	0.529419232970966
MA0105.4	Nfkb1	ENSG00000109320	0.527263879262836	0.141422260326986	0.527263879262836
MA1561.1	Sox12	ENSG00000177732	0.527069126259493	0.141244835018278	0.527069126259493
MA0808.1	Tead3	ENSG00000007866	0.526555448874839	0.140776860881887	0.526555448874839
MA0622.1	Mlxip	ENSG00000175727	0.526367231207179	0.140605389442599	0.526367231207179
MA0664.1	Mlxipl	ENSG00000009950	0.526318869723128	0.140561330808893	0.526318869723128
MA0848.1	Foxo4	ENSG00000184481	0.523772702941176	0.138241703282964	0.523772702941176
MA0657.1	Klf13	ENSG00000169926	0.52320674287106	0.137726098191214	0.52320674287106
MA0520.1	Stat6	ENSG00000166888	0.522615948525351	0.13718786839567	0.522615948525351
MA0639.1	Dbp	ENSG00000105516	0.52163434110582	0.136293597208826	0.52163434110582
MA0146.2	Zfx	ENSG00000067646	0.518254202240755	0.133214198322451	0.518254202240755
MA1468.1	Atoh7	ENSG00000179774	0.51362636228393	0.128998109641403	0.51362636228393
MA0847.2	Foxd2	ENSG00000186564	0.513002511702793	0.128429764711947	0.513002511702793
MA0057.1	Mzf1	ENSG00000099326	0.511350336875637	0.12692458828993	0.511350336875637
MA0056.2	Mzf1	ENSG00000099326	0.511350336875637	0.12692458828993	0.511350336875637
MA0750.2	Zbtb7a	ENSG00000178951	0.510418398007294	0.126075566510675	0.510418398007294
MA1122.1	Tfdp1	ENSG00000198176	0.510210574332586	0.125886233463128	0.510210574332586
MA0671.1	Nfix	ENSG00000008441	0.509127015676407	0.124899081913335	0.509127015676407
MA1528.1	Nfix	ENSG00000008441	0.509127015676407	0.124899081913335	0.509127015676407
MA0853.1	Alx4	ENSG00000052850	0.507682550453765	0.123583134617802	0.507682550453765
MA0852.2	Foxk1	ENSG00000164916	0.506935064088453	0.122902154109956	0.506935064088453
MA0108.2	Tbp	ENSG00000112592	0.506837034053214	0.12281284606866	0.506837034053214
MA0886.1	Emx2	ENSG00000170370	0.506576643147155	0.122575622836672	0.506576643147155
MA0773.1	Mef2d	ENSG00000116604	0.504178459497521	0.120390811988711	0.504178459497521
MA0516.2	Sp2	ENSG00000167182	0.50282825914549	0.119160742566594	0.50282825914549
MA0144.2	Stat3	ENSG00000168610	0.502744606848752	0.119084533038021	0.502744606848752
MA0095.2	Yy1	ENSG00000100811	0.502638734410694	0.118988080353422	0.502638734410694
MA0051.1	Irf2	ENSG00000168310	0.502634813209284	0.11898450803177	0.502634813209284
MA0510.2	Rfx5	ENSG00000143390	0.502236157732644	0.118621321997166	0.502236157732644
MA0139.1	Ctcf	ENSG00000102974	0.502119828757493	0.118515343121495	0.502119828757493
MA0771.1	Hsf4	ENSG00000102878	0.50020236126821	0.116768477833744	0.50020236126821
MA0895.1	Hmbox1	ENSG00000147421	0.498401222754078	0.115127591421665	0.498401222754078
MA0488.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA0489.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA0099.3	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA1126.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA1127.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA1128.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA1129.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA1130.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA1131.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA1132.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA1133.1	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA0462.2	Jun	ENSG00000177606	0.498066613567127	0.114822753307374	0.498066613567127
MA1117.1	Relb	ENSG00000104856	0.496109934063748	0.113040164803106	0.496109934063748
MA0626.1	Npas2	ENSG00000170485	0.495638082827463	0.112610295431001	0.495638082827463
MA0710.1	Noto	ENSG00000214513	0.495089440178245	0.112110466982981	0.495089440178245
MA1606.1	Foxf1	ENSG00000103241	0.494907432298145	0.111944652829874	0.494907432298145
MA0778.1	Nfkb2	ENSG00000077150	0.494870834418322	0.111911311161124	0.494870834418322
MA0145.3	Tfcp2	ENSG00000135457	0.492813510745431	0.110037033067791	0.492813510745431
MA0603.1	Arntl	ENSG00000133794	0.491655449262469	0.108982007406614	0.491655449262469
MA1602.1	Zscan29	ENSG00000140265	0.487646674354745	0.105329903904548	0.487646674354745
MA0850.1	Foxp3	ENSG00000049768	0.487498975768318	0.105195346455662	0.487498975768318
MA0501.1	Nfe2	ENSG00000123405	0.485548694023627	0.10341858648441	0.485548694023627
MA0841.1	Nfe2	ENSG00000123405	0.485548694023627	0.10341858648441	0.485548694023627
MA0066.1	Pparg	ENSG00000132170	0.485467793438157	0.103344883840008	0.485467793438157
MA0065.2	Pparg	ENSG00000132170	0.485467793438157	0.103344883840008	0.485467793438157
MA0117.2	Mafb	ENSG00000204103	0.48401825598375	0.10202431560271	0.48401825598375
MA0506.1	Nrf1	ENSG00000106459	0.482353052451817	0.100507269674561	0.482353052451817
MA0766.2	Gata5	ENSG00000130700	0.482126962612334	0.100301295651684	0.482126962612334
MA0119.1	Tlx1	ENSG00000107807	0.482027592734822	0.100210766977459	0.482027592734822
MA0683.1	Pou4f2	ENSG00000151615	0.480682487274651	0.0989853391410707	0.480682487274651
MA0791.1	Pou4f3	ENSG00000091010	0.480587276814659	0.0988985998098851	0.480587276814659
MA0674.1	Nkx6-1	ENSG00000163623	0.478281328457385	0.0967978178340857	0.478281328457385
MA1118.1	Six1	ENSG00000126778	0.478014052057389	0.0965543217289375	0.478014052057389
MA0601.1	Arid3b	ENSG00000179361	0.477651531961734	0.0962240560140035	0.477651531961734
MA0863.1	Mtf1	ENSG00000188786	0.47639282630926	0.0950773407637624	0.47639282630926
MA0653.1	Irf9	ENSG00000213928	0.476276497334109	0.0949713618880911	0.476276497334109
MA0804.1	Tbx19	ENSG00000143178	0.476096122069269	0.0948070350921063	0.476096122069269
MA0155.1	Insm1	ENSG00000173404	0.472364397043775	0.091407331604616	0.472364397043775
MA1650.1	Zbtb14	ENSG00000198081	0.471555370836979	0.0906702866192739	0.471555370836979
MA1583.1	Zfp57	ENSG00000204644	0.471037438968599	0.0901984365319329	0.471037438968599
MA0047.3	Foxa2	ENSG00000125798	0.470376396279833	0.0895962085759535	0.470376396279833
MA0655.1	Jdp2	ENSG00000140044	0.470322806527235	0.0895473868467117	0.470322806527235
MA0656.1	Jdp2	ENSG00000140044	0.470322806527235	0.0895473868467117	0.470322806527235
MA0727.1	Nr3c2	ENSG00000151623	0.468963456705248	0.0883089820074066	0.468963456705248
MA0614.1	Foxj2	ENSG00000065970	0.467977928084308	0.0874111384989104	0.467977928084308
MA1645.1	Nkx2-2	ENSG00000125820	0.467476113779689	0.0869539719526532	0.467476113779689
MA0837.1	Cebpe	ENSG00000092067	0.466378268365078	0.085953804775468	0.466378268365078
MA1489.1	Foxn3	ENSG00000053254	0.466196395577224	0.0857881136950904	0.466196395577224
MA0696.1	Zic1	ENSG00000152977	0.4641665203142	0.0839388418533205	0.4641665203142
MA1628.1	Zic1	ENSG00000152977	0.4641665203142	0.0839388418533205	0.4641665203142
MA0527.1	Zbtb33	ENSG00000177485	0.463135244343481	0.0829993212588861	0.463135244343481
MA0634.1	Alx3	ENSG00000156150	0.462004704204202	0.0819693682939713	0.462004704204202
MA1594.1	Zfp382	ENSG00000161298	0.461127695316989	0.0811703892287805	0.461127695316989
MA1541.1	Nr6a1	ENSG00000148200	0.4588166945244	0.0790650043463247	0.4588166945244
MA1567.1	Tbx6	ENSG00000149922	0.45781819738644	0.0781553461643895	0.45781819738644
MA0797.1	Tgif2	ENSG00000118707	0.45597643763673	0.0764774526965075	0.45597643763673
MA0826.1	Olig1	ENSG00000184221	0.455865753193355	0.0763766161435502	0.455865753193355
MA1420.1	Irf5	ENSG00000128604	0.455760771559204	0.0762809750056562	0.455760771559204
MA0645.1	Etv6	ENSG00000139083	0.455645749651189	0.0761761869038688	0.455645749651189
MA0079.4	Sp1	ENSG00000185591	0.45505103410407	0.0756343847866729	0.45505103410407
MA0650.2	Hoxa13	ENSG00000106031	0.45268934037176	0.0734828172506762	0.45268934037176
MA0756.1	Onecut2	ENSG00000119547	0.452013410078785	0.0728670262803796	0.452013410078785
MA0670.1	Nfia	ENSG00000162599	0.449966542942986	0.0710022743781183	0.449966542942986
MA0119.1	Nfic	ENSG00000141905	0.449671145770131	0.0707331594803463	0.449671145770131
MA0161.2	Nfic	ENSG00000141905	0.449671145770131	0.0707331594803463	0.449671145770131
MA1527.1	Nfic	ENSG00000141905	0.449671145770131	0.0707331594803463	0.449671145770131
MA0726.1	Vsx2	ENSG00000119614	0.449309032085787	0.0704032640172237	0.449309032085787
MA0060.3	Nfya	ENSG00000001167	0.448045154252293	0.069251836768716	0.448045154252293
MA0517.1	Stat2	ENSG00000170581	0.447779819623578	0.0690101096702747	0.447779819623578
MA1623.1	Stat2	ENSG00000170581	0.447779819623578	0.0690101096702747	0.447779819623578
MA0130.1	Zfp354c	ENSG00000177932	0.447552389941823	0.0688029150144679	0.447552389941823
MA0073.1	Rreb1	ENSG00000124782	0.4469968864088	0.0682968361137903	0.4469968864088
MA0113.3	Nr3c1	ENSG00000113580	0.446642671214801	0.0679741363912407	0.446642671214801
MA0463.2	Bcl6	ENSG00000113916	0.446419162734455	0.0677705140570857	0.446419162734455
MA1559.1	Snai3	ENSG00000185669	0.446053624664233	0.0674374988848381	0.446053624664233
MA0604.1	Atf1	ENSG00000123268	0.444089969097167	0.0656485549958918	0.444089969097167
MA0719.1	Rhox13	ENSG00000101883	0.443299347447166	0.0649282770647927	0.443299347447166
MA0897.1	Hmx2	ENSG00000188816	0.441063366789765	0.0628912375758184	0.441063366789765
MA0780.1	Pax3	ENSG00000135903	0.441024634335061	0.0628559512510118	0.441024634335061
MA1546.1	Pax3	ENSG00000135903	0.441024634335061	0.0628559512510118	0.441024634335061
MA1511.1	Klf10	ENSG00000155090	0.440745184294798	0.062601364626871	0.440745184294798
MA0091.1	Tcf3	ENSG00000071564	0.439015934473174	0.0610259707784089	0.439015934473174
MA0092.1	Tcf3	ENSG00000071564	0.439015934473174	0.0610259707784089	0.439015934473174
MA0522.3	Tcf3	ENSG00000071564	0.439015934473174	0.0610259707784089	0.439015934473174
MA0518.1	Stat4	ENSG00000138378	0.43859636592235	0.0606437323616618	0.43859636592235
MA1152.1	Sox15	ENSG00000129194	0.437694065840547	0.059821712326983	0.437694065840547
MA0613.1	Foxg1	ENSG00000176165	0.436722584736368	0.0589366664901798	0.436722584736368
MA0879.1	Dlx1	ENSG00000144355	0.435898892089229	0.0581862599768472	0.435898892089229
MA0816.1	Ascl2	ENSG00000183734	0.435898579352561	0.0581859750651949	0.435898579352561
MA1513.1	Klf15	ENSG00000163884	0.434641180767223	0.0570404505888377	0.434641180767223
MA0770.1	Hsf2	ENSG00000025156	0.433094920344713	0.0556317650841282	0.433094920344713
MA0894.1	Hesx1	ENSG00000163666	0.432609998437062	0.0551899879731838	0.432609998437062
MA0513.1	Smad4	ENSG00000141646	0.431265026353578	0.0539646816466021	0.431265026353578
MA1153.1	Smad4	ENSG00000141646	0.431265026353578	0.0539646816466021	0.431265026353578
MA0609.2	Crem	ENSG00000095794	0.43103106133614	0.0537515331213756	0.43103106133614
MA0907.1	Hoxc13	ENSG00000123364	0.43025815211207	0.0530473916943859	0.43025815211207
MA0492.1	Jund	ENSG00000130522	0.429757977945164	0.052591719358411	0.429757977945164
MA1141.1	Jund	ENSG00000130522	0.429757977945164	0.052591719358411	0.429757977945164
MA1142.1	Jund	ENSG00000130522	0.429757977945164	0.052591719358411	0.429757977945164
MA1143.1	Jund	ENSG00000130522	0.429757977945164	0.052591719358411	0.429757977945164
MA1144.1	Jund	ENSG00000130522	0.429757977945164	0.052591719358411	0.429757977945164
MA1145.1	Jund	ENSG00000130522	0.429757977945164	0.052591719358411	0.429757977945164
MA0491.2	Jund	ENSG00000130522	0.429757977945164	0.052591719358411	0.429757977945164
MA0612.2	Emx1	ENSG00000135638	0.427991971383715	0.0509828391153947	0.427991971383715
MA0902.2	Hoxb2	ENSG00000173917	0.426222361340862	0.0493706760023339	0.426222361340862
MA0679.2	Onecut1	ENSG00000169856	0.423859183958024	0.0472177568201574	0.423859183958024
MA0819.1	Clock	ENSG00000134852	0.42357816452367	0.0469617404351088	0.42357816452367
MA1540.1	Nr5a1	ENSG00000136931	0.423403020802658	0.0468021797185308	0.423403020802658
MA0070.1	Pbx1	ENSG00000185630	0.419926218944218	0.0436347182033604	0.419926218944218
MA0142.1	Pou5f1	ENSG00000212993	0.419921275814621	0.0436302148772	0.419921275814621
MA0142.1	Pou5f1	ENSG00000212993	0.419921275814621	0.0436302148772	0.419921275814621
MA0792.1	Pou5f1	ENSG00000212993	0.419921275814621	0.0436302148772	0.419921275814621
MA1115.1	Pou5f1	ENSG00000212993	0.419921275814621	0.0436302148772	0.419921275814621
MA0607.1	Bhlha15	ENSG00000180535	0.419650065832241	0.0433831351709944	0.419650065832241
MA1472.1	Bhlha15	ENSG00000180535	0.419650065832241	0.0433831351709944	0.419650065832241
MA1574.1	Thrb	ENSG00000151090	0.417719889617763	0.0416246918872575	0.417719889617763
MA1575.1	Thrb	ENSG00000151090	0.417719889617763	0.0416246918872575	0.417719889617763
MA1576.1	Thrb	ENSG00000151090	0.417719889617763	0.0416246918872575	0.417719889617763
MA1502.1	Hoxb8	ENSG00000120068	0.416293005094959	0.0403247610897624	0.416293005094959
MA0743.2	Scrt1	ENSG00000261678	0.415851199208475	0.039922263852476	0.415851199208475
MA1099.2	Hes1	ENSG00000114315	0.414512346864729	0.0387025327760512	0.414512346864729
MA0122.3	Nkx3-2	ENSG00000109705	0.413857857942749	0.0381062754807308	0.413857857942749
MA1554.1	Rfx7	ENSG00000181827	0.413752940858408	0.0380106931494778	0.413752940858408
MA1647.1	Prdm4	ENSG00000110851	0.413607856406253	0.0378785172483597	0.413607856406253
MA0845.1	Foxb1	ENSG00000171956	0.413507965360026	0.0377875137751916	0.413507965360026
MA1563.1	Sox18	ENSG00000203883	0.413245798809436	0.0375486728825063	0.413245798809436
MA1496.1	Hoxa4	ENSG00000197576	0.413157807491677	0.0374685103871969	0.413157807491677
MA0731.1	Bcl6b	ENSG00000161940	0.41283799386284	0.0371771514307148	0.41283799386284
MA0141.3	Esrrb	ENSG00000119715	0.410843821649113	0.0353604060426304	0.410843821649113
MA0834.1	Atf7	ENSG00000170653	0.410395085384674	0.0349515950416175	0.410395085384674
MA0493.1	Klf1	ENSG00000105610	0.410247512248037	0.0348171518809199	0.410247512248037
MA0660.1	Mef2b	ENSG00000213999	0.409672436885324	0.0342932425084906	0.409672436885324
MA1649.1	Zbtb12	ENSG00000204366	0.409349442785194	0.0339989860557375	0.409349442785194
MA0068.2	Pax4	ENSG00000106331	0.408809445403231	0.033507033682464	0.408809445403231
MA0794.1	Prox1	ENSG00000117707	0.408651457824548	0.033363102680432	0.408651457824548
MA0140.2	Gata1	ENSG00000102145	0.40747666708792	0.0322928362119483	0.40747666708792
