motif.name	name.universal	name.datasetspecific	overall.scale	TFexpress.ExpressionModule.Cor	TFexpress.ExpressionModule.Cor.Scale
MA0769.2	Tcf7	ENSG00000081059	0.698552695409038	0.182885006966027	0.698552695409038
MA0848.1	Foxo4	ENSG00000184481	0.696010649472683	0.181300086926494	0.696010649472683
MA0855.1	Rxrb	ENSG00000204231	0.694566782659847	0.180399861870229	0.694566782659847
MA1555.1	Rxrb	ENSG00000204231	0.694566782659847	0.180399861870229	0.694566782659847
MA1644.1	Nfyc	ENSG00000066136	0.693808561595435	0.179927124638302	0.693808561595435
MA1650.1	Zbtb14	ENSG00000198081	0.690609518061704	0.177932578382691	0.690609518061704
MA1616.1	Prdm15	ENSG00000141956	0.682169772762866	0.172670548589528	0.682169772762866
MA1468.1	Atoh7	ENSG00000179774	0.680424964681354	0.171582692050833	0.680424964681354
MA1592.1	Zfp110	ENSG00000171606	0.678237336562298	0.170218745162481	0.678237336562298
MA1592.1	Zfp369	ENSG00000171606	0.678237336562298	0.170218745162481	0.678237336562298
MA1108.2	Mxi1	ENSG00000119950	0.671892726043461	0.166262994320009	0.671892726043461
MA0657.1	Klf13	ENSG00000169926	0.667152411983331	0.163307493540052	0.667152411983331
MA0043.3	Hlf	ENSG00000108924	0.663899891900977	0.16127960561569	0.663899891900977
MA1494.1	Hnf4a	ENSG00000101076	0.661312008922944	0.159666107002941	0.661312008922944
MA0114.4	Hnf4a	ENSG00000101076	0.661312008922944	0.159666107002941	0.661312008922944
MA0649.1	Hey2	ENSG00000135547	0.654963578650634	0.155707974612701	0.654963578650634
MA0089.2	Nfe2l1	ENSG00000082641	0.647602913707949	0.151118732063968	0.647602913707949
MA0006.1	Ahr	ENSG00000106546	0.643907302222715	0.148814584598531	0.643907302222715
MA0771.1	Hsf4	ENSG00000102878	0.641386264930461	0.14724276307172	0.641386264930461
MA0513.1	Smad3	ENSG00000166949	0.640698709305301	0.146814084473499	0.640698709305301
MA0795.1	Smad3	ENSG00000166949	0.640698709305301	0.146814084473499	0.640698709305301
MA1622.1	Smad3	ENSG00000166949	0.640698709305301	0.146814084473499	0.640698709305301
MA0793.1	Pou6f2	ENSG00000106536	0.63660018270776	0.144258726663436	0.63660018270776
MA0046.2	Hnf1a	ENSG00000135100	0.634371287677093	0.142869050595982	0.634371287677093
MA1493.1	Hes6	ENSG00000144485	0.63065848730123	0.140554186165589	0.63065848730123
MA0895.1	Hmbox1	ENSG00000147421	0.629858248948613	0.140055251908215	0.629858248948613
MA0639.1	Dbp	ENSG00000105516	0.628676035248685	0.139318162874052	0.628676035248685
MA0738.1	Hic2	ENSG00000169635	0.627780303059241	0.138759689922481	0.627780303059241
MA0142.1	Pou5f1	ENSG00000204531	0.626125097536946	0.137727698972076	0.626125097536946
MA0142.1	Pou5f1	ENSG00000204531	0.626125097536946	0.137727698972076	0.626125097536946
MA0792.1	Pou5f1	ENSG00000204531	0.626125097536946	0.137727698972076	0.626125097536946
MA1115.1	Pou5f1	ENSG00000204531	0.626125097536946	0.137727698972076	0.626125097536946
MA0691.1	Tfap4	ENSG00000090447	0.623320740879384	0.135979232903464	0.623320740879384
MA1570.1	Tfap4	ENSG00000090447	0.623320740879384	0.135979232903464	0.623320740879384
MA1120.1	Sox13	ENSG00000143842	0.622270308674278	0.135324307267293	0.622270308674278
MA0671.1	Nfix	ENSG00000008441	0.62040053934919	0.134158539634909	0.62040053934919
MA1528.1	Nfix	ENSG00000008441	0.62040053934919	0.134158539634909	0.62040053934919
MA0517.1	Stat2	ENSG00000170581	0.619029247852344	0.133303563986235	0.619029247852344
MA1623.1	Stat2	ENSG00000170581	0.619029247852344	0.133303563986235	0.619029247852344
MA0074.1	Rxra	ENSG00000186350	0.617898600824303	0.132598625846938	0.617898600824303
MA0115.1	Rxra	ENSG00000186350	0.617898600824303	0.132598625846938	0.617898600824303
MA0065.2	Rxra	ENSG00000186350	0.617898600824303	0.132598625846938	0.617898600824303
MA0159.1	Rxra	ENSG00000186350	0.617898600824303	0.132598625846938	0.617898600824303
MA0494.1	Rxra	ENSG00000186350	0.617898600824303	0.132598625846938	0.617898600824303
MA0512.2	Rxra	ENSG00000186350	0.617898600824303	0.132598625846938	0.617898600824303
MA1146.1	Rxra	ENSG00000186350	0.617898600824303	0.132598625846938	0.617898600824303
MA1147.1	Rxra	ENSG00000186350	0.617898600824303	0.132598625846938	0.617898600824303
MA1148.1	Rxra	ENSG00000186350	0.617898600824303	0.132598625846938	0.617898600824303
MA1541.1	Nr6a1	ENSG00000148200	0.617127010622734	0.132117553197823	0.617127010622734
MA0679.2	Onecut1	ENSG00000169856	0.615646856151904	0.131194703437764	0.615646856151904
MA1567.1	Tbx6	ENSG00000149922	0.613655102909809	0.129952881021396	0.613655102909809
MA0047.3	Foxa2	ENSG00000125798	0.609863749393614	0.127589040117172	0.609863749393614
MA1628.1	Zic2	ENSG00000043355	0.605643022277118	0.124957492475696	0.605643022277118
MA1629.1	Zic2	ENSG00000043355	0.605643022277118	0.124957492475696	0.605643022277118
MA0658.1	Lhx6	ENSG00000106852	0.601909698306391	0.122629831952079	0.601909698306391
MA0486.2	Hsf1	ENSG00000185122	0.597837255583525	0.120090736969957	0.597837255583525
MA0753.2	Zfp740	ENSG00000139651	0.597331138248338	0.119775181890711	0.597331138248338
MA1420.1	Irf5	ENSG00000128604	0.595375424470105	0.118555829433549	0.595375424470105
MA1509.1	Irf6	ENSG00000117595	0.592502969858325	0.116764905512092	0.592502969858325
MA0647.1	Grhl1	ENSG00000134317	0.590545346203356	0.115544362281046	0.590545346203356
MA0463.2	Bcl6	ENSG00000113916	0.586505956905541	0.113025875516498	0.586505956905541
MA1119.1	Six2	ENSG00000170577	0.585984142740844	0.112700533745638	0.585984142740844
MA1608.1	Isl1	ENSG00000016082	0.580661505822135	0.109381965109652	0.580661505822135
MA0073.1	Rreb1	ENSG00000124782	0.580581519268746	0.109332094928494	0.580581519268746
MA1154.1	Zfp282	ENSG00000170265	0.579869135246011	0.108887936269782	0.579869135246011
MA1099.2	Hes1	ENSG00000114315	0.579802289560232	0.108846259183844	0.579802289560232
MA1657.1	Zfp652	ENSG00000198740	0.575369465654687	0.106082472999202	0.575369465654687
MA0612.2	Emx1	ENSG00000135638	0.575308796058453	0.106044646594303	0.575308796058453
MA0258.2	Esr2	ENSG00000140009	0.574652031150536	0.105635165455928	0.574652031150536
MA1548.1	Plagl2	ENSG00000126003	0.574362960614522	0.105454935162362	0.574362960614522
MA0119.1	Tlx1	ENSG00000107807	0.572409156713026	0.104236773479084	0.572409156713026
MA1125.1	Zfp384	ENSG00000126746	0.570046639189907	0.102763786184641	0.570046639189907
MA0699.1	Lbx2	ENSG00000179528	0.569143267493516	0.102200550137534	0.569143267493516
MA0804.1	Tbx19	ENSG00000143178	0.568740283502103	0.101949296848022	0.568740283502103
MA1518.1	Lhx1	ENSG00000273706	0.565740683079784	0.100079099794563	0.565740683079784
MA0653.1	Irf9	ENSG00000213928	0.565571797996157	0.0999738029745532	0.565571797996157
MA0603.1	Arntl	ENSG00000133794	0.56552596095448	0.0999452244013384	0.56552596095448
MA0628.1	Pou6f1	ENSG00000184271	0.56467224605324	0.099412948475214	0.56467224605324
MA1549.1	Pou6f1	ENSG00000184271	0.56467224605324	0.099412948475214	0.56467224605324
MA0745.2	Snai2	ENSG00000019549	0.561513309930977	0.0974434084711654	0.561513309930977
MA0694.1	Zbtb7b	ENSG00000160685	0.561501850670558	0.0974362638278617	0.561501850670558
MA0157.2	Foxo3	ENSG00000118689	0.560720711085307	0.0969492373093273	0.560720711085307
MA0719.1	Rhox13	ENSG00000101883	0.559796005912812	0.0963727002225711	0.559796005912812
MA0862.1	Gmeb2	ENSG00000101216	0.557905552775624	0.0951940366043892	0.557905552775624
MA0057.1	Mzf1	ENSG00000099326	0.557867355240893	0.0951702211267102	0.557867355240893
MA0056.2	Mzf1	ENSG00000099326	0.557867355240893	0.0951702211267102	0.557867355240893
MA0834.1	Atf7	ENSG00000170653	0.557063297134803	0.0946689053215685	0.557063297134803
MA0480.1	Foxo1	ENSG00000150907	0.55419275239976	0.0928791721739959	0.55419275239976
MA0744.2	Scrt2	ENSG00000215397	0.553709446858156	0.0925778398388277	0.553709446858156
MA0505.1	Nr5a2	ENSG00000116833	0.551008987879922	0.0908941521094559	0.551008987879922
MA0004.1	Arnt	ENSG00000143437	0.549397051914269	0.0898891389514045	0.549397051914269
MA0006.1	Arnt	ENSG00000143437	0.549397051914269	0.0898891389514045	0.549397051914269
MA0259.1	Arnt	ENSG00000143437	0.549397051914269	0.0898891389514045	0.549397051914269
MA1565.1	Tbx18	ENSG00000112837	0.547670966903317	0.0888129559113296	0.547670966903317
MA0826.1	Olig1	ENSG00000184221	0.547652250302464	0.088801286446455	0.547652250302464
MA0506.1	Nrf1	ENSG00000106459	0.545418778672024	0.0874087569511425	0.545418778672024
MA0142.1	Pou5f1	ENSG00000212993	0.544716774555561	0.0869710699777854	0.544716774555561
MA0142.1	Pou5f1	ENSG00000212993	0.544716774555561	0.0869710699777854	0.544716774555561
MA0792.1	Pou5f1	ENSG00000212993	0.544716774555561	0.0869710699777854	0.544716774555561
MA1115.1	Pou5f1	ENSG00000212993	0.544716774555561	0.0869710699777854	0.544716774555561
MA0683.1	Pou4f2	ENSG00000151615	0.544689351111966	0.0869539719526532	0.544689351111966
MA0698.1	Zbtb18	ENSG00000179456	0.544641458840247	0.086924111980376	0.544641458840247
MA0668.1	Neurod2	ENSG00000171532	0.541243707306136	0.0848056748511517	0.541243707306136
MA0051.1	Irf2	ENSG00000168310	0.540094042330508	0.0840888793626978	0.540094042330508
MA0773.1	Mef2d	ENSG00000116604	0.538860261958693	0.0833196394336679	0.538860261958693
MA0125.1	Nobox	ENSG00000106410	0.537672240456027	0.0825789293386833	0.537672240456027
MA0509.2	Rfx1	ENSG00000132005	0.536490104928628	0.0818418890436895	0.536490104928628
MA0025.2	Nfil3	ENSG00000165030	0.534773125742465	0.080771383322021	0.534773125742465
MA0727.1	Nr3c2	ENSG00000151623	0.53199807484425	0.0790411888686457	0.53199807484425
MA1530.1	Nkx6-3	ENSG00000165066	0.529825716221554	0.0776867622373553	0.529825716221554
MA0071.1	Rora	ENSG00000069667	0.529280320248131	0.0773467176317889	0.529280320248131
MA0072.1	Rora	ENSG00000069667	0.529280320248131	0.0773467176317889	0.529280320248131
MA0479.1	Foxh1	ENSG00000160973	0.52898271236658	0.0771611644564322	0.52898271236658
MA0742.1	Klf12	ENSG00000118922	0.528818130077885	0.0770585503518737	0.528818130077885
MA0131.2	Hinfp	ENSG00000172273	0.528092376917994	0.0766060562759737	0.528092376917994
MA0518.1	Stat4	ENSG00000138378	0.525028934632559	0.0746960549661225	0.525028934632559
MA0031.1	Foxd1	ENSG00000251493	0.523215989796405	0.0735657163832133	0.523215989796405
MA0614.1	Foxj2	ENSG00000065970	0.523172534444627	0.0735386227509258	0.523172534444627
MA0677.1	Nr2f6	ENSG00000160113	0.522912791208455	0.073376677502709	0.522912791208455
MA0728.1	Nr2f6	ENSG00000160113	0.522912791208455	0.073376677502709	0.522912791208455
MA1539.1	Nr2f6	ENSG00000160113	0.522912791208455	0.073376677502709	0.522912791208455
MA0808.1	Tead3	ENSG00000007866	0.522114462732575	0.0728789340192191	0.522114462732575
MA1645.1	Nkx2-2	ENSG00000125820	0.520129463816179	0.0716413228037583	0.520129463816179
MA1496.1	Hoxa4	ENSG00000197576	0.519842416505903	0.0714623539551456	0.519842416505903
MA0112.3	Esr1	ENSG00000091831	0.519635442728526	0.0713333095178557	0.519635442728526
MA0028.2	Elk1	ENSG00000126767	0.519192351325645	0.0710570499767799	0.519192351325645
MA0752.1	Zfp410	ENSG00000119725	0.516401435370215	0.069316963944834	0.516401435370215
MA1418.1	Irf3	ENSG00000126456	0.515662899116491	0.0688564998392455	0.515662899116491
MA1481.1	Prrxl1	ENSG00000165606	0.514673617641572	0.0682397005863623	0.514673617641572
MA0760.1	Erf	ENSG00000105722	0.510198741773206	0.0654496957572726	0.510198741773206
MA0643.1	Esrrg	ENSG00000196482	0.509499632251791	0.065013813512002	0.509499632251791
MA0853.1	Alx4	ENSG00000052850	0.508750279223931	0.0645466053417817	0.508750279223931
MA0014.3	Pax5	ENSG00000196092	0.508277398133022	0.064251772464618	0.508277398133022
MA1594.1	Zfp382	ENSG00000161298	0.507918471235396	0.064027987982741	0.507918471235396
MA0528.2	Zfp263	ENSG00000006194	0.507177316775975	0.0635658914728682	0.507177316775975
MA0019.1	Cebpa	ENSG00000245848	0.504220827587788	0.061722573500518	0.504220827587788
MA0102.4	Cebpa	ENSG00000245848	0.504220827587788	0.061722573500518	0.504220827587788
MA0092.1	Hand1	ENSG00000113196	0.50276339021916	0.0608138874461602	0.50276339021916
MA0625.1	Nfatc3	ENSG00000072736	0.502698655828753	0.0607735267150121	0.502698655828753
MA0090.3	Tead1	ENSG00000187079	0.50176854585805	0.0601936198335298	0.50176854585805
MA0833.2	Atf4	ENSG00000128272	0.501461055703465	0.0600019052382143	0.501461055703465
MA1522.1	Maz	ENSG00000103495	0.498304029457939	0.0580335560080496	0.498304029457939
MA0132.2	Pdx1	ENSG00000139515	0.496715273949752	0.0570429954493936	0.496715273949752
MA0663.1	Mlx	ENSG00000108788	0.496376963830754	0.0568320651591469	0.496376963830754
MA1599.1	Zfp738	ENSG00000214652	0.494821038310596	0.0558619735090896	0.494821038310596
MA1599.1	Zfp595	ENSG00000214652	0.494821038310596	0.0558619735090896	0.494821038310596
MA1599.1	Zfp457	ENSG00000214652	0.494821038310596	0.0558619735090896	0.494821038310596
MA1599.1	Zfp953	ENSG00000214652	0.494821038310596	0.0558619735090896	0.494821038310596
MA0108.2	Tbp	ENSG00000112592	0.494751658727946	0.0558187165839079	0.494751658727946
MA1574.1	Thrb	ENSG00000151090	0.49440024140842	0.0555996141892616	0.49440024140842
MA1575.1	Thrb	ENSG00000151090	0.49440024140842	0.0555996141892616	0.49440024140842
MA1576.1	Thrb	ENSG00000151090	0.49440024140842	0.0555996141892616	0.49440024140842
MA0130.1	Zfp354c	ENSG00000177932	0.494249361146232	0.0555055430524298	0.494249361146232
MA1104.2	Gata6	ENSG00000141448	0.493783351222512	0.0552149942247467	0.493783351222512
MA0467.1	Crx	ENSG00000105392	0.492897497097986	0.0546626800694491	0.492897497097986
MA0807.1	Tbx5	ENSG00000089225	0.492713481477077	0.0545479496308705	0.492713481477077
MA1531.1	Nr1d1	ENSG00000126368	0.490017074298025	0.0528667881256028	0.490017074298025
MA0796.1	Tgif1	ENSG00000177426	0.489279861877714	0.0524071494063992	0.489279861877714
MA0019.1	Ddit3	ENSG00000175197	0.488689709966119	0.0520392002762595	0.488689709966119
MA0842.2	Nrl	ENSG00000129535	0.488481533401834	0.0519094059229093	0.488481533401834
MA1535.1	Nr2c1	ENSG00000120798	0.487971596313174	0.0515914692958954	0.487971596313174
MA1599.1	Zfp738	ENSG00000197472	0.486504233297063	0.0506765947783882	0.486504233297063
MA1599.1	Zfp595	ENSG00000197472	0.486504233297063	0.0506765947783882	0.486504233297063
MA1599.1	Zfp457	ENSG00000197472	0.486504233297063	0.0506765947783882	0.486504233297063
MA1599.1	Zfp953	ENSG00000197472	0.486504233297063	0.0506765947783882	0.486504233297063
MA0148.4	Foxa1	ENSG00000129514	0.485045665152771	0.0497672037056883	0.485045665152771
MA0151.1	Arid3a	ENSG00000116017	0.484971179960045	0.0497207635242144	0.484971179960045
MA0627.2	Pou2f3	ENSG00000137709	0.484450662561696	0.0493962302639095	0.484450662561696
MA1113.2	Pbx2	ENSG00000204304	0.483175895827683	0.048601436073304	0.483175895827683
MA0081.2	Spib	ENSG00000269404	0.482669223428723	0.0482855349217528	0.482669223428723
MA0052.4	Mef2a	ENSG00000068305	0.482295442652131	0.0480524893128044	0.482295442652131
MA0141.3	Esrrb	ENSG00000119715	0.482198136399428	0.0479918206098215	0.482198136399428
MA0119.1	Nfic	ENSG00000141905	0.481682372219697	0.0476702508960573	0.481682372219697
MA0161.2	Nfic	ENSG00000141905	0.481682372219697	0.0476702508960573	0.481682372219697
MA1527.1	Nfic	ENSG00000141905	0.481682372219697	0.0476702508960573	0.481682372219697
MA0832.1	Tcf21	ENSG00000118526	0.48128702773523	0.0474237607020803	0.48128702773523
MA1568.1	Tcf21	ENSG00000118526	0.48128702773523	0.0474237607020803	0.48128702773523
MA0634.1	Alx3	ENSG00000156150	0.480496578549411	0.0469309298145968	0.480496578549411
MA0592.3	Esrra	ENSG00000173153	0.480469600491984	0.0469141094797509	0.480469600491984
MA1606.1	Foxf1	ENSG00000103241	0.479888997964071	0.0465521142190309	0.479888997964071
MA0093.3	Usf1	ENSG00000158773	0.479417258410142	0.046257993069696	0.479417258410142
MA0471.2	E2f6	ENSG00000169016	0.478672406482886	0.0457935912549566	0.478672406482886
MA0601.1	Arid3b	ENSG00000179361	0.478580732399531	0.0457364341085271	0.478580732399531
MA0692.1	Tfeb	ENSG00000112561	0.477209440902684	0.044881458459853	0.477209440902684
MA0810.1	Tfap2a	ENSG00000137203	0.477155353883912	0.0448477361739159	0.477155353883912
MA0872.1	Tfap2a	ENSG00000137203	0.477155353883912	0.0448477361739159	0.477155353883912
MA0003.4	Tfap2a	ENSG00000137203	0.477155353883912	0.0448477361739159	0.477155353883912
MA0845.1	Foxb1	ENSG00000171956	0.477004314831843	0.0447535660344419	0.477004314831843
MA0703.2	Lmx1b	ENSG00000136944	0.476347739401978	0.0443442030322334	0.476347739401978
MA0708.1	Msx2	ENSG00000120149	0.476183981306796	0.0442421027975453	0.476183981306796
MA1602.1	Zscan29	ENSG00000140265	0.475971840777396	0.0441098369830553	0.475971840777396
MA0754.1	Cux1	ENSG00000257923	0.475207890082774	0.0436335274294764	0.475207890082774
MA1123.2	Twist1	ENSG00000122691	0.475074477616864	0.0435503471502688	0.475074477616864
MA1603.1	Dmrt1	ENSG00000137090	0.474031193053616	0.0428998779405744	0.474031193053616
MA1596.1	Zfp113	ENSG00000197714	0.47364963436387	0.0426619829423024	0.47364963436387
MA0780.1	Pax3	ENSG00000135903	0.472923333084284	0.0422091471236052	0.472923333084284
MA1546.1	Pax3	ENSG00000135903	0.472923333084284	0.0422091471236052	0.472923333084284
MA1683.1	Foxa3	ENSG00000170608	0.472650565132526	0.0420390811988711	0.472650565132526
MA0117.2	Mafb	ENSG00000204103	0.47218837496228	0.0417509139189559	0.47218837496228
MA0074.1	Vdr	ENSG00000111424	0.471464531679125	0.0412996106169399	0.471464531679125
MA0693.2	Vdr	ENSG00000111424	0.471464531679125	0.0412996106169399	0.471464531679125
MA1638.1	Hand2	ENSG00000164107	0.470685301970611	0.0408137748722895	0.470685301970611
MA0498.2	Meis1	ENSG00000143995	0.4701257080868	0.040464878124293	0.4701257080868
MA1639.1	Meis1	ENSG00000143995	0.4701257080868	0.040464878124293	0.4701257080868
MA0154.4	Ebf1	ENSG00000164330	0.466791222696784	0.0383858863009801	0.466791222696784
MA0670.1	Nfia	ENSG00000162599	0.465987005198684	0.0378844711177794	0.465987005198684
MA0852.2	Foxk1	ENSG00000164916	0.46401028277635	0.0366520201478941	0.46401028277635
MA0069.1	Pax6	ENSG00000007372	0.463029586873565	0.0360405738452201	0.463029586873565
MA0083.3	Srf	ENSG00000112658	0.462413625824589	0.0356565331809143	0.462413625824589
MA0504.1	Nr2c2	ENSG00000177463	0.461197034343403	0.0348980102168399	0.461197034343403
MA1536.1	Nr2c2	ENSG00000177463	0.461197034343403	0.0348980102168399	0.461197034343403
MA1152.1	Sox15	ENSG00000129194	0.461037621522483	0.0347986191827041	0.461037621522483
MA1525.1	Nfatc4	ENSG00000100968	0.459432308238826	0.0337977351480727	0.459432308238826
MA0781.1	Pax9	ENSG00000198807	0.459187484674671	0.0336450920477139	0.459187484674671
MA0606.1	Nfat5	ENSG00000102908	0.458400974801086	0.0331547172507413	0.458400974801086
MA1580.1	Zbtb32	ENSG00000011590	0.458245728875081	0.033057924200835	0.458245728875081
MA0027.2	En1	ENSG00000163064	0.457733221543208	0.0327383850732855	0.457733221543208
MA0519.1	Stat5a	ENSG00000126561	0.457537710516163	0.0326164874551971	0.457537710516163
MA1624.1	Stat5a	ENSG00000126561	0.457537710516163	0.0326164874551971	0.457537710516163
MA0886.1	Emx2	ENSG00000170370	0.455404639220583	0.0312865557675869	0.455404639220583
MA0791.1	Pou4f3	ENSG00000091010	0.450512413548083	0.0282363408224613	0.450512413548083
MA0150.2	Nfe2l2	ENSG00000116044	0.450434878932914	0.0281879993807976	0.450434878932914
MA0502.2	Nfyb	ENSG00000120837	0.449907752953624	0.0278593457888282	0.449907752953624
MA0857.1	Rarb	ENSG00000077092	0.44986000603521	0.0278295764417295	0.44986000603521
MA0858.1	Rarb	ENSG00000077092	0.44986000603521	0.0278295764417295	0.44986000603521
MA1552.1	Rarb	ENSG00000077092	0.44986000603521	0.0278295764417295	0.44986000603521
MA0155.1	Insm1	ENSG00000173404	0.449431648777464	0.0275625033758288	0.449431648777464
MA0481.3	Foxp1	ENSG00000114861	0.448912707173879	0.0272389525952917	0.448912707173879
MA0894.1	Hesx1	ENSG00000163666	0.448704530609594	0.0271091582419414	0.448704530609594
MA0164.1	Nr2e3	ENSG00000278570	0.448555358032196	0.0270161518159418	0.448555358032196
MA0153.2	Hnf1b	ENSG00000275410	0.447994056463596	0.0266661903571131	0.447994056463596
MA0762.1	Etv2	ENSG00000105672	0.447715214460059	0.0264923373700568	0.447715214460059
MA0602.1	Arid5a	ENSG00000196843	0.447486029251672	0.0263494445039831	0.447486029251672
MA1512.1	Klf11	ENSG00000172059	0.447310320591909	0.02623989330666	0.447310320591909
MA0704.1	Lhx4	ENSG00000121454	0.446524162314489	0.0257497377235884	0.446524162314489
MA1102.2	Ctcfl	ENSG00000124092	0.445658458231652	0.0252099867578127	0.445658458231652
MA0879.1	Dlx1	ENSG00000144355	0.445451421028683	0.0250809027758036	0.445451421028683
MA0075.3	Prrx2	ENSG00000167157	0.441240721302835	0.0224556070325161	0.441240721302835
MA0079.4	Sp1	ENSG00000185591	0.440322081612853	0.0218828516652973	0.440322081612853
MA0774.1	Meis2	ENSG00000134138	0.439464546958139	0.021348194191405	0.439464546958139
MA1640.1	Meis2	ENSG00000134138	0.439464546958139	0.021348194191405	0.439464546958139
MA0751.1	Zic4	ENSG00000174963	0.43817802765935	0.0205460724874905	0.43817802765935
MA0750.2	Zbtb7a	ENSG00000178951	0.437778125799761	0.0202967408518796	0.437778125799761
MA0851.1	Foxj3	ENSG00000198815	0.436729603471392	0.0196430059895926	0.436729603471392
MA1489.1	Foxn3	ENSG00000053254	0.435199792205411	0.0186891961085509	0.435199792205411
MA0516.2	Sp2	ENSG00000167182	0.434962967490078	0.0185415401469415	0.434962967490078
MA0630.1	Rhox10	ENSG00000185960	0.434260487874173	0.0181035567082123	0.434260487874173
MA0070.1	Pbx1	ENSG00000185630	0.434229574823241	0.0180842829755058	0.434229574823241
MA0726.1	Vsx2	ENSG00000119614	0.433423523747223	0.0175817245893659	0.433423523747223
MA1655.1	Zfp341	ENSG00000131061	0.432354075867944	0.0169149430214697	0.432354075867944
MA0115.1	Nr1h2	ENSG00000131408	0.431597764680268	0.0164433965634266	0.431597764680268
MA0836.2	Cebpd	ENSG00000221869	0.430572160872737	0.0158039509877469	0.430572160872737
MA0696.1	Zic1	ENSG00000152977	0.428595438450402	0.0145715000178616	0.428595438450402
MA1628.1	Zic1	ENSG00000152977	0.428595438450402	0.0145715000178616	0.428595438450402
MA0142.1	Sox2	ENSG00000181449	0.427762245385329	0.0140520190884456	0.427762245385329
MA0143.4	Sox2	ENSG00000181449	0.427762245385329	0.0140520190884456	0.427762245385329
MA0740.1	Klf14	ENSG00000266265	0.427679130694748	0.0140001985698639	0.427679130694748
MA0135.1	Lhx3	ENSG00000107187	0.427610786126538	0.0139575869576187	0.427610786126538
MA0714.1	Pitx3	ENSG00000107859	0.427261710353631	0.0137399444752846	0.427261710353631
MA0607.1	Bhlha15	ENSG00000180535	0.427056332047012	0.0136118947853908	0.427056332047012
MA1472.1	Bhlha15	ENSG00000180535	0.427056332047012	0.0136118947853908	0.427056332047012
MA0734.2	Gli2	ENSG00000074047	0.425788133909192	0.0128211959966771	0.425788133909192
MA1497.1	Hoxa6	ENSG00000106006	0.424289587472296	0.0118868791757099	0.424289587472296
MA0087.1	Sox5	ENSG00000134532	0.424053751570874	0.0117398397218352	0.424053751570874
MA0882.1	Dlx6	ENSG00000006377	0.422924010495152	0.0110354664275575	0.422924010495152
MA0688.1	Tbx2	ENSG00000121068	0.422915465035887	0.0110301384870027	0.422915465035887
MA1506.1	Hoxd10	ENSG00000128710	0.422797616549647	0.0109566620699173	0.422797616549647
MA0806.1	Tbx4	ENSG00000121075	0.422449867945758	0.0107398470536576	0.422449867945758
MA0140.2	Gata1	ENSG00000102145	0.421911434350882	0.0104041433662174	0.421911434350882
MA0035.4	Gata1	ENSG00000102145	0.421911434350882	0.0104041433662174	0.421911434350882
MA1499.1	Hoxb4	ENSG00000182742	0.421196575972987	0.00995844199145024	0.421196575972987
MA1515.1	Klf2	ENSG00000127528	0.419046054767625	0.00861763059812572	0.419046054767625
MA0756.1	Onecut2	ENSG00000119547	0.418646890529685	0.00836875885638076	0.418646890529685
MA0600.2	Rfx2	ENSG00000087903	0.417145727414753	0.00743281058359828	0.417145727414753
MA1421.1	Tcf7l1	ENSG00000152284	0.41691463232963	0.00728872694364067	0.41691463232963
MA1573.1	Thap11	ENSG00000168286	0.416007440879766	0.00672310934876576	0.416007440879766
MA0672.1	Nkx2-3	ENSG00000119919	0.41554694591946	0.00643599900183801	0.41554694591946
MA0675.1	Nkx6-2	ENSG00000148826	0.414995280018602	0.00609204520899233	0.414995280018602
MA0782.2	Pknox1	ENSG00000160199	0.413914215976501	0.00541802117195966	0.413914215976501
