motif.name	name.universal	name.datasetspecific	overall.scale	TFchromVAR.ExpressionModule.Cor	TFexpress.ExpressionModule.Cor	TFchromVAR.ExpressionModule.Cor.Scale	TFexpress.ExpressionModule.Cor.Scale
MA0890.1	Gbx2	Gbx2	0.609128525039431	0.505494505494506	-0.13103560459024	0.79060301046106	0.427654039617803
MA0591.1	Mafk	Mafk	0.608243115588816	0.0879120879120879	0.346153846153846	0.501254443098162	0.71523178807947
MA0770.1	Hsf2	Hsf2	0.607747155875345	0.0769230769230769	0.357142857142857	0.493640007114927	0.721854304635762
MA0900.2	Hoxa2	Hoxa2	0.607604100213704	0.384615384615385	0.0028896906930812	0.706844214645484	0.508363985781923
MA0108.2	Tbp	Tbp	0.606244696169921	0.263736263736264	0.137362637362637	0.623085418829908	0.589403973509934
MA0595.1	Srebf1	Srebf1	0.604100397599882	0.142857142857143	0.269230769230769	0.539326623014333	0.66887417218543
MA0808.1	Tead3	Tead3	0.603582567038896	0.461538461538462	-0.0989010989010989	0.760145266528124	0.447019867549669
MA0794.1	Prox1	Prox1	0.599884740035375	0.0494505494505495	0.362637362637363	0.474603917156842	0.725165562913907
MA0099.3	Jun	Jun	0.599045990042081	0.214285714285714	0.17032967032967	0.588820456905355	0.609271523178808
MA0526.3	Usf2	Usf2	0.597237191469359	0.0274725274725275	0.379120879120879	0.459375045190374	0.735099337748344
MA0888.1	Evx2	Evx2	0.596188579453929	0.587912087912088	-0.268741234456551	0.847711280335317	0.344665878572542
MA1555.1	Rxrb	Rxrb	0.594662582478916	0.153846153846154	0.225274725274725	0.546941058997567	0.642384105960265
MA1151.1	Rorc	Rorc	0.59400616304929	0.0659340659340659	0.324175824175824	0.486025571131693	0.701986754966888
MA1513.1	Klf15	Klf15	0.593269513761588	-0.0604395604395604	0.467032967032967	0.3984595573245	0.788079470198676
MA0492.1	Jund	Jund	0.593101763762929	-0.0274725274725275	0.428571428571429	0.421302865274203	0.764900662251656
MA0623.2	Neurog1	Neurog1	0.59288541846448	0.747252747252747	-0.462910049886276	0.958120602092212	0.227650234836748
MA0607.1	Bhlha15	Bhlha15	0.592315232063955	0.642857142857143	-0.344770356205056	0.885783460251487	0.298847003876423
MA1104.2	Gata6	Gata6	0.591424263776342	0.302197802197802	0.043956043956044	0.649735944771228	0.533112582781457
MA0494.1	Rxra	Rxra	0.591271094342693	0.115384615384615	0.258241758241758	0.520290533056247	0.662251655629139
MA1596.1	Zfp113	Zfp113	0.590534445054991	-0.010989010989011	0.401098901098901	0.432724519249054	0.748344370860927
MA0670.1	Nfia	Nfia	0.590454215196914	-0.0494505494505495	0.445054945054945	0.406073993307734	0.774834437086093
MA0495.3	Maff	Maff	0.58936019506438	0.21978021978022	0.131868131868132	0.592627674896972	0.586092715231788
MA1532.1	Nr1d2	Nr1d2	0.587296126352417	0.137362637362637	0.21978021978022	0.535519405022715	0.639072847682119
MA1517.1	Klf6	Klf6	0.585407097921618	-0.0879120879120879	0.472527472527473	0.379423467366415	0.791390728476821
MA0663.1	Mlx	Mlx	0.585392517356609	0.131868131868132	0.21978021978022	0.531712187031098	0.639072847682119
MA0691.1	Tfap4	Tfap4	0.585049727076787	0.307692307692308	0.0164835164835165	0.653543162762845	0.516556291390729
MA0052.4	Mef2a	Mef2a	0.583904638216195	0.0989010989010989	0.252747252747253	0.508868879081396	0.658940397350994
MA0706.1	Meox2	Meox2	0.581877057667281	0.714285714285714	-0.461538461538462	0.93527729414251	0.228476821192053
MA1638.1	Hand2	Hand2	0.580928879935366	0.032967032967033	0.318681318681319	0.463182263181991	0.698675496688742
MA0892.1	Gsx1	Gsx1	0.580574390102303	0.423076923076923	-0.13103560459024	0.733494740586804	0.427654039617803
MA0665.1	Msc	Msc	0.58032849659723	0.351648351648352	-0.0497245158098847	0.684000906695782	0.476656086498679
MA1418.1	Irf3	Irf3	0.580017190366501	0.0494505494505495	0.296703296703297	0.474603917156842	0.685430463576159
MA0014.3	Pax5	Pax5	0.578395272980791	0.043956043956044	0.297638141387363	0.470796699165225	0.685993846796358
MA0071.1	Rora	Rora	0.576611121665269	0.230769230769231	0.0769230769230769	0.600242110880206	0.552980132450331
MA0066.1	Pparg	Pparg	0.57562649252083	0.0989010989010989	0.225274725274725	0.508868879081396	0.642384105960265
MA0875.1	Barx1	Barx1	0.57532712916366	0.78021978021978	-0.55908524625169	0.980963910041915	0.169690348285406
MA1624.1	Stat5a	Stat5a	0.571571294672478	0.0824175824175824	0.230769230769231	0.497447225106545	0.645695364238411
MA1505.1	Hoxc8	Hoxc8	0.571363411998999	0.758241758241758	-0.546969673908732	0.965735038075446	0.176991785922552
MA0040.1	Foxq1	Foxq1	0.571068044676502	0.181318681318681	0.115384615384615	0.565977148955652	0.576158940397351
MA0161.2	Nfic	Nfic	0.570987814818425	0.142857142857143	0.159340659340659	0.539326623014333	0.602649006622517
MA0877.2	Barhl1	Barhl1	0.569324895396847	0.252747252747253	0.0274725274725275	0.615470982846674	0.52317880794702
MA0065.2	Rxra	Rxra	0.56842778639299	0.0494505494505495	0.258241758241758	0.474603917156842	0.662251655629139
MA0772.1	Irf7	Irf7	0.568012056537596	0.0769230769230769	0.225274725274725	0.493640007114927	0.642384105960265
MA0519.1	Stat5a	Stat5a	0.56776407668086	0.0714285714285714	0.230769230769231	0.48983278912331	0.645695364238411
MA1105.2	Grhl2	Grhl2	0.567326475977952	0.428571428571429	-0.181318681318681	0.737301958578421	0.397350993377483
MA1647.1	Prdm4	Prdm4	0.56684509682949	0.197802197802198	0.0824175824175824	0.577398802930503	0.556291390728477
MA0819.1	Clock	Clock	0.565780237826975	0.0274725274725275	0.274725274725275	0.459375045190374	0.672185430463576
MA1511.1	Klf10	Klf10	0.565284278113504	0.0164835164835165	0.285714285714286	0.45176060920714	0.678807947019868
MA0159.1	Rxra	Rxra	0.564620568401373	0.0384615384615385	0.258241758241758	0.466989481173608	0.662251655629139
MA0510.2	Rfx5	Rfx5	0.56444552812021	0.181318681318681	0.0934065934065934	0.565977148955652	0.562913907284768
MA0489.1	Jun	Jun	0.562877419121719	0.10989010989011	0.17032967032967	0.51648331506463	0.609271523178808
MA1132.1	Jun	Jun	0.56097381012591	0.104395604395604	0.17032967032967	0.512676097073013	0.609271523178808
MA1152.1	Sox15	Sox15	0.560554197175876	0	0.28896906930812	0.440338955232288	0.680769439119463
MA0668.1	Neurod2	Neurod2	0.560361531787717	0.659340659340659	-0.469766919211939	0.897205114226339	0.223517949349096
MA0488.1	Jun	Jun	0.559070201130102	0.0989010989010989	0.17032967032967	0.508868879081396	0.609271523178808
MA0065.2	Pparg	Pparg	0.558494011558553	0.0494505494505495	0.225274725274725	0.474603917156842	0.642384105960265
MA0887.1	Evx1	Evx1	0.558076086638347	0.791208791208791	-0.628970902033151	0.988578346025149	0.127573827251545
MA1592.1	Zfp110	Zfp110	0.555912112285606	0.285714285714286	-0.054945054945055	0.638314290796377	0.473509933774834
MA0591.1	Bach1	Bach1	0.555262983138485	0.0879120879120879	0.17032967032967	0.501254443098162	0.609271523178808
MA1128.1	Jun	Jun	0.555262983138485	0.0879120879120879	0.17032967032967	0.501254443098162	0.609271523178808
MA1512.1	Klf11	Klf11	0.555102523422331	0.010989010989011	0.258241758241758	0.447953391215522	0.662251655629139
MA1107.2	Klf9	Klf9	0.554774313707518	-0.032967032967033	0.307692307692308	0.417495647282586	0.69205298013245
MA1113.2	Pbx2	Pbx2	0.554759733142509	0.186813186813187	0.054945054945055	0.569784366947269	0.539735099337748
MA0657.1	Klf13	Klf13	0.554271063711542	0.0659340659340659	0.192307692307692	0.486025571131693	0.622516556291391
MA1110.1	Nr1h4	Nr1h4	0.553782394280575	-0.054945054945055	0.32967032967033	0.402266775316117	0.705298013245033
MA0736.1	Glis2	Glis2	0.553592773434403	0.307692307692308	-0.0879120879120879	0.653543162762845	0.45364238410596
MA0070.1	Pbx1	Pbx1	0.5528561241467	0.181318681318681	0.054945054945055	0.565977148955652	0.539735099337748
MA0147.3	Myc	Myc	0.552454974856315	-0.010989010989011	0.274725274725275	0.432724519249054	0.672185430463576
MA1633.1	Bach1	Bach1	0.551455765146868	0.0769230769230769	0.17032967032967	0.493640007114927	0.609271523178808
MA1143.1	Jund	Jund	0.551222365855141	-0.148351648351648	0.428571428571429	0.337544069458627	0.764900662251656
MA0833.2	Atf4	Atf4	0.550536785295497	0.203296703296703	0.021978021978022	0.58120602092212	0.519867549668874
MA1502.1	Hoxb8	Hoxb8	0.549762532906363	0.593406593406593	-0.429131959446654	0.851518498326933	0.248006567485792
MA0078.1	Sox17	Sox17	0.548698825592757	0.456043956043956	-0.274725274725275	0.756338048536506	0.341059602649007
MA0885.1	Dlx2	Dlx2	0.548402025669023	0.368131868131868	-0.174630713288139	0.695422560670633	0.401381490667413
MA1644.1	Nfyc	Nfyc	0.548319547149885	-0.0659340659340659	0.324175824175824	0.394652339332883	0.701986754966888
MA1606.1	Foxf1	Foxf1	0.548151797151227	-0.032967032967033	0.285714285714286	0.417495647282586	0.678807947019868
MA1557.1	Smad5	Smad5	0.547823587436414	-0.0769230769230769	0.335164835164835	0.387037903349649	0.708609271523179
MA0653.1	Irf9	Irf9	0.546984837443121	0.0879120879120879	0.142857142857143	0.501254443098162	0.59271523178808
MA0844.1	Xbp1	Xbp1	0.546977547160616	0.197802197802198	0.0164835164835165	0.577398802930503	0.516556291390729
MA0073.1	Rreb1	Rreb1	0.546656627728308	0.043956043956044	0.192307692307692	0.470796699165225	0.622516556291391
MA1127.1	Jun	Jun	0.545744938159442	0.0604395604395604	0.17032967032967	0.482218353140076	0.609271523178808
MA1133.1	Jun	Jun	0.545744938159442	0.0604395604395604	0.17032967032967	0.482218353140076	0.609271523178808
MA0466.2	Cebpb	Cebpb	0.544264349301533	-0.0824175824175824	0.32967032967033	0.383230685358032	0.705298013245033
MA1130.1	Jun	Jun	0.543841329163633	0.054945054945055	0.17032967032967	0.478411135148459	0.609271523178808
MA1131.1	Jun	Jun	0.543841329163633	0.054945054945055	0.17032967032967	0.478411135148459	0.609271523178808
MA1527.1	Nfic	Nfic	0.538626461889679	0.0494505494505495	0.159340659340659	0.474603917156842	0.602649006622517
MA1129.1	Jun	Jun	0.538130502176208	0.0384615384615385	0.17032967032967	0.466989481173608	0.609271523178808
MA0036.3	Gata2	Gata2	0.538115921611199	0.258241758241758	-0.0824175824175824	0.619278200838291	0.456953642384106
MA0512.2	Rxra	Rxra	0.537970042460054	-0.0384615384615385	0.258241758241758	0.413688429290969	0.662251655629139
MA0114.4	Hnf4a	Hnf4a	0.537962752177549	0.0714285714285714	0.131868131868132	0.48983278912331	0.586092715231788
MA1652.1	Zkscan5	Zkscan5	0.536394643179058	0	0.208791208791209	0.440338955232288	0.632450331125828
MA0643.1	Esrrg	Esrrg	0.536219602897895	0.142857142857143	0.043956043956044	0.539326623014333	0.533112582781457
MA0752.1	Zfp410	Zfp410	0.534323284184591	0.0274725274725275	0.17032967032967	0.459375045190374	0.609271523178808
MA0728.1	Nr2f6	Nr2f6	0.533827324471119	0.0164835164835165	0.181318681318681	0.45176060920714	0.615894039735099
MA1531.1	Nr1d1	Nr1d1	0.533652284189956	0.159340659340659	0.0164835164835165	0.550748276989184	0.516556291390729
MA0004.1	Arnt	Arnt	0.532499905046859	0.0604395604395604	0.126373626373626	0.482218353140076	0.582781456953642
MA0072.1	Rora	Rora	0.530924505765863	0.0989010989010989	0.0769230769230769	0.508868879081396	0.552980132450331
MA0493.1	Klf1	Klf1	0.530516066192974	0.0164835164835165	0.17032967032967	0.45176060920714	0.609271523178808
MA0059.1	Myc	Myc	0.529611666906613	-0.0769230769230769	0.274725274725275	0.387037903349649	0.672185430463576
MA1126.1	Jun	Jun	0.528612457197165	0.010989010989011	0.17032967032967	0.447953391215522	0.609271523178808
MA0636.1	Bhlhe41	Bhlhe41	0.527700767628299	0.0274725274725275	0.148351648351648	0.459375045190374	0.596026490066225
MA0160.1	Nr4a2	Nr4a2	0.527197517632323	0.126373626373626	0.032967032967033	0.527904969039481	0.526490066225166
MA0509.2	Rfx1	Rfx1	0.527190227349819	0.236263736263736	-0.0934065934065934	0.604049328871823	0.450331125827815
MA0801.1	Mga	Mga	0.52662861834328	-0.032967032967033	0.214285714285714	0.417495647282586	0.635761589403974
MA0855.1	Rxrb	Rxrb	0.526132658629808	-0.043956043956044	0.225274725274725	0.409881211299352	0.642384105960265
MA1643.1	Nfib	Nfib	0.525549178775755	0.0164835164835165	0.153846153846154	0.45176060920714	0.599337748344371
MA0154.4	Ebf1	Ebf1	0.525171796701117	-0.0769230769230769	0.259990760416928	0.387037903349649	0.663305690052585
MA0744.2	Scrt2	Scrt2	0.524455158643221	0.285714285714286	-0.159340659340659	0.638314290796377	0.410596026490066
MA1489.1	Foxn3	Foxn3	0.523725799638024	0.0494505494505495	0.10989010989011	0.474603917156842	0.572847682119205
MA0793.1	Pou6f2	Pou6f2	0.523135029501466	0.21978021978022	-0.0879120879120879	0.592627674896972	0.45364238410596
MA0763.1	Etv3	Etv3	0.522660940635508	-0.120879120879121	0.302197802197802	0.356580159416712	0.688741721854305
MA0809.2	Tead4	Tead4	0.522041009368932	0.489010989010989	-0.401098901098901	0.779181356486209	0.264900662251656
MA0115.1	Rxra	Rxra	0.520837561497777	-0.0879120879120879	0.258241758241758	0.379423467366415	0.662251655629139
MA1538.1	Nr2f1	Nr2f1	0.520144690655628	0.373626373626374	-0.274725274725275	0.69922977866225	0.341059602649007
MA1622.1	Smad2	Smad2	0.520064460797551	0.335164835164835	-0.230769230769231	0.67257925272093	0.367549668874172
MA1138.1	Fosl2	Fosl2	0.519240291369267	0.28021978021978	-0.17032967032967	0.63450707280476	0.403973509933775
MA0886.1	Emx2	Emx2	0.519018564882952	0.406593406593407	-0.316367356964321	0.722073086611953	0.315964043153952
MA0081.2	Spib	Spib	0.518907995632591	0.010989010989011	0.138123655027457	0.447953391215522	0.58986260004966
MA0046.2	Hnf1a	Hnf1a	0.518503642081565	0.153846153846154	-0.0274725274725275	0.546941058997567	0.490066225165563
MA0644.1	Esx1	Esx1	0.517927452510016	0.104395604395604	0.0274725274725275	0.512676097073013	0.52317880794702
MA0517.1	Stat2	Stat2	0.517847222651939	0.0659340659340659	0.0714285714285714	0.486025571131693	0.549668874172185
MA0796.1	Tgif1	Tgif1	0.516694843508843	-0.032967032967033	0.181318681318681	0.417495647282586	0.615894039735099
MA1623.1	Stat2	Stat2	0.515943613656131	0.0604395604395604	0.0714285714285714	0.482218353140076	0.549668874172185
MA0106.3	Trp53	Trp53	0.51568834351689	0.164835164835165	-0.0494505494505495	0.554555494980801	0.47682119205298
MA0597.1	Thap1	Thap1	0.515454944225164	-0.0604395604395604	0.208791208791209	0.3984595573245	0.632450331125828
MA0006.1	Arnt	Arnt	0.515367424084582	0.010989010989011	0.126373626373626	0.447953391215522	0.582781456953642
MA0746.2	Sp3	Sp3	0.515287194226505	-0.0274725274725275	0.17032967032967	0.421302865274203	0.609271523178808
MA0677.1	Nr2f6	Nr2f6	0.514791234513034	-0.0384615384615385	0.181318681318681	0.413688429290969	0.615894039735099
MA0024.3	E2f1	E2f1	0.514455734515717	0.0274725274725275	0.104395604395604	0.459375045190374	0.56953642384106
MA0835.2	Batf3	Batf3	0.513361714383183	0.296703296703297	-0.208791208791209	0.645928726779611	0.380794701986755
MA0594.2	Hoxa9	Hoxa9	0.513264608120691	0.39010989010989	-0.316510490942347	0.710651432637101	0.315877783604281
MA0832.1	Tcf21	Tcf21	0.512945984527789	0.324175824175824	-0.241758241758242	0.664964816737696	0.360927152317881
MA0037.3	Gata3	Gata3	0.512698004671053	0.318681318681319	-0.236263736263736	0.661157598746079	0.364238410596027
MA0119.1	Nfic	Nfic	0.51197593594836	-0.0274725274725275	0.159340659340659	0.421302865274203	0.602649006622517
MA0122.3	Nkx3-2	Nkx3-2	0.510550260695347	0.0824175824175824	0.0282598652627095	0.497447225106545	0.52365329628415
MA1500.1	Hoxb6	Hoxb6	0.510451605395422	0.489010989010989	-0.43956043956044	0.779181356486209	0.241721854304636
MA0027.2	En1	En1	0.510268320227558	0.450549450549451	-0.395946403335777	0.752530830544889	0.268005809910227
MA0628.1	Pou6f1	Pou6f1	0.50971495610772	0.362637362637363	-0.296703296703297	0.691615342679016	0.327814569536424
MA0153.2	Hnf1b	Hnf1b	0.508890786679436	0.307692307692308	-0.236263736263736	0.653543162762845	0.364238410596027
MA0787.1	Pou3f2	Pou3f2	0.508650097105205	0.192307692307692	-0.104395604395604	0.573591584938886	0.443708609271523
MA1602.1	Zscan29	Zscan29	0.508423988095983	-0.142857142857143	0.28021978021978	0.341351287450244	0.675496688741722
MA0865.1	E2f8	E2f8	0.50824894781482	0	0.115384615384615	0.440338955232288	0.576158940397351
MA0642.1	En2	En2	0.507764528624105	0.428571428571429	-0.378985803306174	0.737301958578421	0.278227098669789
MA1138.1	Junb	Junb	0.507650887395757	0.28021978021978	-0.208791208791209	0.63450707280476	0.380794701986755
MA0157.2	Foxo3	Foxo3	0.506177588820352	0.0274725274725275	0.0769230769230769	0.459375045190374	0.552980132450331
MA0614.1	Foxj2	Foxj2	0.504594899256852	0.175824175824176	-0.0989010989010989	0.562169930964035	0.447019867549669
MA1153.1	Smad4	Smad4	0.504514669398775	0.137362637362637	-0.054945054945055	0.535519405022715	0.473509933774834
MA1579.1	Zbtb26	Zbtb26	0.502873620824711	-0.0824175824175824	0.192307692307692	0.383230685358032	0.622516556291391
MA0463.2	Bcl6	Bcl6	0.50263293125048	-0.197802197802198	0.324175824175824	0.303279107534073	0.701986754966888
MA1494.1	Hnf4a	Hnf4a	0.501794181257187	-0.032967032967033	0.131868131868132	0.417495647282586	0.586092715231788
MA0694.1	Zbtb7b	Zbtb7b	0.501626431258528	0	0.0934065934065934	0.440338955232288	0.562913907284768
MA0839.1	Creb3l1	Creb3l1	0.50144410069486	0.252747252747253	-0.197802197802198	0.615470982846674	0.387417218543046
MA0113.3	Nr3c1	Nr3c1	0.501196120838125	0.247252747252747	-0.192307692307692	0.611663764855057	0.390728476821192
MA0019.1	Ddit3	Ddit3	0.49970824169771	0.214285714285714	-0.159340659340659	0.588820456905355	0.410596026490066
MA0666.1	Msx1	Msx1	0.499518156119209	0.137362637362637	-0.0715268902244948	0.535519405022715	0.463516907215702
MA1476.1	Dlx5	Dlx5	0.498719203282536	0.186813186813187	-0.13103560459024	0.569784366947269	0.427654039617803
MA1495.1	Hoxa1	Hoxa1	0.498570449448127	0.28021978021978	-0.238926288573455	0.63450707280476	0.362633826091494
MA0076.2	Elk4	Elk4	0.498074483406151	-0.115384615384615	0.214285714285714	0.360387377408329	0.635761589403974
MA0818.1	Bhlhe22	Bhlhe22	0.497425706292499	0.236263736263736	-0.192185553399018	0.604049328871823	0.390802083713174
MA0739.1	Hic1	Hic1	0.496969295483696	0.0989010989010989	-0.0357634451122474	0.508868879081396	0.485069711885997
MA1112.2	Nr4a1	Nr4a1	0.495740563989939	0.126373626373626	-0.0714285714285714	0.527904969039481	0.463576158940397
MA0675.1	Nkx6-2	Nkx6-2	0.49537551197005	0.10989010989011	-0.0536876479099359	0.51648331506463	0.474267708875469
MA0640.2	Elf3	Elf3	0.494916394561655	0.0714285714285714	-0.010989010989011	0.48983278912331	0.5
