motif.name	name.universal	name.datasetspecific	overall.scale	TFchromVAR.ExpressionModule.Cor	TFexpress.ExpressionModule.Cor	TFchromVAR.ExpressionModule.Cor.Scale	TFexpress.ExpressionModule.Cor.Scale
MA0868.2	Sox8	Sox8	0.6467926066866	-0.00549450549450549	0.521978021978022	0.438461538461538	0.855123674911661
MA0108.2	Tbp	Tbp	0.64561701549334	0.263736263736264	0.225274725274725	0.626923076923077	0.664310954063604
MA0911.1	Hoxa11	Hoxa11	0.642277103134646	0.313186813186813	0.161062943729808	0.661538461538462	0.62301574473083
MA0494.1	Nr1h3	Nr1h3	0.640568089154661	0.148351648351648	0.335164835164835	0.546153846153846	0.734982332155477
MA0725.1	Vsx1	Vsx1	0.640498443891601	0.483516483516484	-0.0298657860716818	0.780769230769231	0.500227657013971
MA0753.2	Zfp740	Zfp740	0.639773036151128	-0.0659340659340659	0.565934065934066	0.396153846153846	0.88339222614841
MA0886.1	Emx2	Emx2	0.638013082681204	0.423076923076923	0.0281911506205831	0.738461538461539	0.53756462690087
MA0711.1	Otx1	Otx1	0.637739436572461	0.313186813186813	0.14695129936609	0.661538461538462	0.61394041160646
MA1509.1	Irf6	Irf6	0.637530578961674	0.538461538461538	-0.0989010989010989	0.819230769230769	0.45583038869258
MA0513.1	Smad2	Smad2	0.636613210111443	0.0714285714285714	0.406593406593407	0.492307692307692	0.780918727915194
MA1593.1	Zfp317	Zfp317	0.63659961946181	-0.115384615384615	0.60989010989011	0.361538461538462	0.911660777385159
MA0059.1	Myc	Myc	0.635566730089698	-0.0274725274725275	0.510989010989011	0.423076923076923	0.848056537102474
MA0787.1	Pou3f2	Pou3f2	0.634676542538733	-0.120879120879121	0.60989010989011	0.357692307692308	0.911660777385159
MA0043.3	Hlf	Hlf	0.634126121228595	0.17032967032967	0.291208791208791	0.561538461538461	0.706713780918728
MA0909.2	Hoxd13	Hoxd13	0.633733689518545	0.412087912087912	0.0268438239549679	0.730769230769231	0.536698148267859
MA0658.1	Lhx6	Lhx6	0.62949850502854	0.131868131868132	0.318681318681319	0.534615384615385	0.724381625441696
MA1546.1	Pax3	Pax3	0.629043218265833	0.302197802197802	0.131868131868132	0.653846153846154	0.604240282685512
MA0754.1	Cux1	Cux1	0.628200597988584	0.148351648351648	0.296703296703297	0.546153846153846	0.710247349823321
MA1489.1	Foxn3	Foxn3	0.628139440065235	0.021978021978022	0.434065934065934	0.457692307692308	0.798586572438162
MA0066.1	Pparg	Pparg	0.626576515357434	-0.032967032967033	0.489010989010989	0.419230769230769	0.833922261484099
MA1146.1	Rxra	Rxra	0.625570807284588	0.428571428571429	-0.0164835164835165	0.742307692307692	0.508833922261484
MA0091.1	Tcf3	Tcf3	0.624184561022017	-0.054945054945055	0.505494505494506	0.403846153846154	0.84452296819788
MA1599.1	Zfp738	Zfp738	0.620385974449579	-0.126373626373626	0.571428571428571	0.353846153846154	0.886925795053003
MA0743.2	Scrt1	Scrt1	0.619896386679823	0.0934065934065934	0.330683691120093	0.507692307692308	0.732100465667339
MA0592.3	Esrra	Esrra	0.619088067409622	-0.10989010989011	0.54945054945055	0.365384615384615	0.872791519434629
MA0619.1	Lin54	Lin54	0.61547295460723	0.197802197802198	0.203296703296703	0.580769230769231	0.65017667844523
MA0122.3	Nkx3-2	Nkx3-2	0.61510637805009	0.175824175824176	0.226078922101676	0.565384615384615	0.664828140715566
MA0713.1	Phox2a	Phox2a	0.61507748788004	0.417582417582418	-0.03715547091237	0.734615384615385	0.495539591144695
MA0633.1	Twist2	Twist2	0.614881761348192	-0.0714285714285714	0.494505494505495	0.392307692307692	0.837455830388692
MA0808.1	Tead3	Tead3	0.61306740962218	-0.010989010989011	0.423076923076923	0.434615384615385	0.791519434628975
MA0119.1	Nfic	Nfic	0.612129654797499	-0.043956043956044	0.456043956043956	0.411538461538462	0.812720848056537
MA1527.1	Nfic	Nfic	0.612129654797499	-0.043956043956044	0.456043956043956	0.411538461538462	0.812720848056537
MA1552.1	Rarb	Rarb	0.611626800761076	0.186813186813187	0.203296703296703	0.573076923076923	0.65017667844523
MA0691.1	Tfap4	Tfap4	0.61159961946181	-0.186813186813187	0.60989010989011	0.311538461538462	0.911660777385159
MA0065.2	Pparg	Pparg	0.611191899972819	-0.0769230769230769	0.489010989010989	0.388461538461538	0.833922261484099
MA0070.1	Pbx1	Pbx1	0.6104851861919	0.208791208791209	0.175824175824176	0.588461538461538	0.632508833922261
MA0019.1	Cebpa	Cebpa	0.609751291111715	0.120879120879121	0.269230769230769	0.526923076923077	0.692579505300353
MA0027.2	En1	En1	0.608587172560244	0.445054945054945	-0.0872424278536458	0.753846153846154	0.463328191274334
MA0006.1	Arnt	Arnt	0.606407991301984	-0.120879120879121	0.521978021978022	0.357692307692308	0.855123674911661
MA0259.1	Arnt	Arnt	0.606407991301984	-0.120879120879121	0.521978021978022	0.357692307692308	0.855123674911661
MA0780.1	Pax3	Pax3	0.60596629518891	0.236263736263736	0.131868131868132	0.607692307692308	0.604240282685512
MA0470.2	E2f4	E2f4	0.605796412068497	0.043956043956044	0.340659340659341	0.473076923076923	0.73851590106007
MA0785.1	Pou2f1	Pou2f1	0.603886925795053	0.225274725274725	0.137362637362637	0.6	0.607773851590106
MA0727.1	Nr3c2	Nr3c2	0.603390867083447	-0.164835164835165	0.56043956043956	0.326923076923077	0.879858657243816
MA0799.1	Rfx4	Rfx4	0.603153030714868	0.137362637362637	0.230769230769231	0.538461538461538	0.667844522968198
MA0828.1	Srebf2	Srebf2	0.603078282141886	-0.175824175824176	0.571428571428571	0.319230769230769	0.886925795053003
MA0024.3	E2f1	E2f1	0.602826855123675	-0.0604395604395604	0.445054945054945	0.4	0.80565371024735
MA1493.1	Hes6	Hes6	0.601997825496059	-0.0274725274725275	0.406593406593407	0.423076923076923	0.780918727915194
MA0147.3	Myc	Myc	0.599028268551237	-0.131868131868132	0.510989010989011	0.35	0.848056537102474
MA0004.1	Arnt	Arnt	0.598715683609677	-0.142857142857143	0.521978021978022	0.342307692307692	0.855123674911661
MA0468.1	Duxbl1	Duxbl1	0.596040498857305	0	0.358163985879989	0.442307692307692	0.749773305406918
MA1652.1	Zkscan5	Zkscan5	0.591696113074205	-0.203296703296703	0.565934065934066	0.3	0.88339222614841
MA1541.1	Nr6a1	Nr6a1	0.590568089154662	0.00549450549450549	0.335164835164835	0.446153846153846	0.734982332155477
MA0510.2	Rfx5	Rfx5	0.58984778472411	0.104395604395604	0.225274725274725	0.515384615384615	0.664310954063604
MA0088.2	Zfp143	Zfp143	0.589426474585485	0.0274725274725275	0.307692307692308	0.461538461538462	0.717314487632509
MA1147.1	Nr4a2	Nr4a2	0.588611035607502	0.247252747252747	0.0659340659340659	0.615384615384615	0.561837455830389
MA0770.1	Hsf2	Hsf2	0.588522696384887	-0.252747252747253	0.60989010989011	0.265384615384615	0.911660777385159
MA0887.1	Evx1	Evx1	0.588412254062889	0.291208791208791	0.0174714139453653	0.646153846153846	0.530670661971931
MA0776.1	Mybl1	Mybl1	0.588284860016309	0.0494505494505495	0.28021978021978	0.476923076923077	0.699646643109541
MA0515.1	Sox6	Sox6	0.587550964936124	-0.0384615384615385	0.373626373626374	0.415384615384615	0.759717314487632
MA1653.1	Zfp148	Zfp148	0.586456917640663	-0.0769230769230769	0.412087912087912	0.388461538461538	0.784452296819788
MA1113.2	Pbx2	Pbx2	0.584642565914651	-0.0164835164835165	0.340659340659341	0.430769230769231	0.73851590106007
MA0527.1	Zbtb33	Zbtb33	0.584438706170155	0.0384615384615385	0.28021978021978	0.469230769230769	0.699646643109541
MA0522.3	Tcf3	Tcf3	0.583799945637401	-0.17032967032967	0.505494505494506	0.323076923076923	0.84452296819788
MA0683.1	Pou4f2	Pou4f2	0.583759760128537	-0.0604395604395604	0.38575837490523	0.4	0.767519520257073
MA0142.1	Pou5f1	Pou5f1	0.583344890375767	-0.0879120879120879	0.414370965082372	0.380769230769231	0.785920549982303
MA0142.1	Pou5f1	Pou5f1	0.583344890375767	-0.0879120879120879	0.414370965082372	0.380769230769231	0.785920549982303
MA1110.1	Nr1h4	Nr1h4	0.58292334873607	-0.0769230769230769	0.401098901098901	0.388461538461538	0.777385159010601
MA0145.3	Tfcp2	Tfcp2	0.582141886382169	-0.104395604395604	0.428571428571429	0.369230769230769	0.795053003533569
MA0692.1	Tfeb	Tfeb	0.581516716499049	-0.126373626373626	0.450549450549451	0.353846153846154	0.809187279151943
MA1115.1	Pou5f1	Pou5f1	0.58142181345269	-0.0934065934065934	0.414370965082372	0.376923076923077	0.785920549982303
MA1556.1	Rxrg	Rxrg	0.580014949714596	-0.054945054945055	0.368131868131868	0.403846153846154	0.756183745583039
MA1555.1	Rxrb	Rxrb	0.579919815167165	0.0659340659340659	0.236263736263736	0.488461538461538	0.671378091872791
MA0857.1	Rarb	Rarb	0.578934493068769	0.0934065934065934	0.203296703296703	0.507692307692308	0.65017667844523
MA0604.1	Atf1	Atf1	0.578309323185648	0.0714285714285714	0.225274725274725	0.492307692307692	0.664310954063604
MA0625.1	Nfatc3	Nfatc3	0.577779287849959	-0.0714285714285714	0.379120879120879	0.392307692307692	0.763250883392226
MA1522.1	Maz	Maz	0.577106550693123	-0.032967032967033	0.335164835164835	0.419230769230769	0.734982332155477
MA1625.1	Stat5b	Stat5b	0.576855123674912	0.0824175824175824	0.208791208791209	0.5	0.653710247349823
MA1124.1	Zfp24	Zfp24	0.576746398477847	0.0164835164835165	0.28021978021978	0.453846153846154	0.699646643109541
MA1102.2	Ctcfl	Ctcfl	0.576060070671378	-0.131868131868132	0.43956043956044	0.35	0.802120141342756
MA0631.1	Six3	Six3	0.57567845685969	0.131868131868132	0.151306883167201	0.534615384615385	0.616741529103995
MA0716.1	Prrx1	Prrx1	0.575604783908671	0.0384615384615385	0.252747252747253	0.469230769230769	0.681978798586572
MA0161.2	Nfic	Nfic	0.575591193259038	-0.148351648351648	0.456043956043956	0.338461538461538	0.812720848056537
MA1577.1	Tlx2	Tlx2	0.573561874692809	0.406593406593407	-0.154303349962092	0.726923076923077	0.420200672462542
MA0856.1	Rxrg	Rxrg	0.572322642022289	-0.0769230769230769	0.368131868131868	0.388461538461538	0.756183745583039
MA0643.1	Esrrg	Esrrg	0.572152758901875	-0.269230769230769	0.576923076923077	0.253846153846154	0.890459363957597
MA0657.1	Klf13	Klf13	0.57177222071215	0.214285714285714	0.0494505494505495	0.592307692307692	0.551236749116608
MA0056.2	Mzf1	Mzf1	0.571038325631965	0.126373626373626	0.142857142857143	0.530769230769231	0.6113074204947
MA1650.1	Zbtb14	Zbtb14	0.56905409078554	-0.00549450549450549	0.28021978021978	0.438461538461538	0.699646643109541
MA0671.1	Nfix	Nfix	0.569006523511824	0.054945054945055	0.214285714285714	0.480769230769231	0.657243816254417
MA0047.3	Foxa2	Foxa2	0.564113889643925	-0.054945054945055	0.318681318681319	0.403846153846154	0.724381625441696
MA1599.1	Zfp457	Zfp457	0.56384887197608	-0.126373626373626	0.395604395604396	0.353846153846154	0.773851590106007
MA0639.1	Dbp	Dbp	0.563828486001631	0.307692307692308	-0.0769230769230769	0.657692307692308	0.469964664310954
MA1549.1	Pou6f1	Pou6f1	0.562938298450666	0.214285714285714	0.021978021978022	0.592307692307692	0.53356890459364
MA1147.1	Rxra	Rxra	0.56210926882305	0.247252747252747	-0.0164835164835165	0.615384615384615	0.508833922261484
MA0469.3	E2f3	E2f3	0.560845338407176	0.0164835164835165	0.230769230769231	0.453846153846154	0.667844522968198
MA0523.1	Tcf7l2	Tcf7l2	0.560471595542267	-0.120879120879121	0.379120879120879	0.357692307692308	0.763250883392226
MA1418.1	Irf3	Irf3	0.560471595542267	-0.120879120879121	0.379120879120879	0.357692307692308	0.763250883392226
MA0905.1	Hoxc10	Hoxc10	0.559760149572689	0.324175824175824	-0.107516829858055	0.669230769230769	0.450289529914608
MA0908.1	Hoxd11	Hoxd11	0.559734597417496	0.450549450549451	-0.245149126036376	0.757692307692308	0.361776887142684
MA1538.1	Nr2f1	Nr2f1	0.558983419407448	0.137362637362637	0.0934065934065934	0.538461538461538	0.579505300353357
MA0833.2	Atf4	Atf4	0.558718401739603	0.0659340659340659	0.17032967032967	0.488461538461538	0.628975265017668
MA1468.1	Atoh7	Atoh7	0.558120976214008	0.032967032967033	0.204355090018035	0.465384615384615	0.6508573370434
MA0755.1	Cux2	Cux2	0.557916553411253	0.472527472527473	-0.274725274725275	0.773076923076923	0.342756183745583
MA0898.1	Hmx3	Hmx3	0.55683668320546	-0.137362637362637	0.38575837490523	0.346153846153846	0.767519520257073
MA0679.2	Onecut1	Onecut1	0.556795324816526	0.0604395604395604	0.17032967032967	0.484615384615385	0.628975265017668
MA1152.1	Sox15	Sox15	0.556265239174629	0.010989010989011	0.222506183367252	0.45	0.662530478349257
MA1519.1	Lhx5	Lhx5	0.555857569991846	0.0274725274725275	0.203296703296703	0.461538461538462	0.65017667844523
MA0777.1	Mybl2	Mybl2	0.55534112530579	0.0714285714285714	0.153846153846154	0.492307692307692	0.618374558303887
MA0752.1	Zfp410	Zfp410	0.554355803207393	0.0989010989010989	0.120879120879121	0.511538461538461	0.597173144876325
MA0642.1	En2	En2	0.553711134791048	0.324175824175824	-0.126328601102058	0.669230769230769	0.438191500351327
MA1122.1	Tfdp1	Tfdp1	0.552779287849959	-0.142857142857143	0.379120879120879	0.342307692307692	0.763250883392226
MA0866.1	Sox21	Sox21	0.552154866766926	0.115384615384615	0.0960927766995092	0.523076923076923	0.581232810456928
MA0014.3	Pax5	Pax5	0.550107872792183	-0.0384615384615385	0.257182471684226	0.415384615384615	0.68483113019975
MA0869.1	Sox11	Sox11	0.549680940933511	0.115384615384615	0.0883991392175728	0.523076923076923	0.5762849587901
MA1647.1	Prdm4	Prdm4	0.54951073661321	-0.0714285714285714	0.291208791208791	0.392307692307692	0.706713780918728
MA0154.4	Ebf1	Ebf1	0.54889773090415	-0.148351648351648	0.373030221467766	0.338461538461538	0.759333923346761
MA0876.1	Bsx	Bsx	0.548325369907472	0.0879120879120879	0.114086251808614	0.503846153846154	0.59280458596879
MA0750.2	Zbtb7a	Zbtb7a	0.548212829573253	-0.054945054945055	0.269230769230769	0.403846153846154	0.692579505300353
MA0068.2	Pax4	Pax4	0.546055765299552	0.406593406593407	-0.239844327525739	0.726923076923077	0.365188453676026
MA0662.1	Mixl1	Mixl1	0.545979417807617	0.00549450549450549	0.196498967129521	0.446153846153846	0.645804989461388
MA1602.1	Zscan29	Zscan29	0.545834465887469	0.10989010989011	0.0824175824175824	0.519230769230769	0.57243816254417
MA0744.2	Scrt2	Scrt2	0.545148138081	-0.0384615384615385	0.241758241758242	0.415384615384615	0.674911660777385
MA0834.1	Atf7	Atf7	0.54483555313944	-0.0494505494505495	0.252747252747253	0.407692307692308	0.681978798586572
MA1516.1	Klf3	Klf3	0.54483555313944	-0.0494505494505495	0.252747252747253	0.407692307692308	0.681978798586572
MA0072.1	Rora	Rora	0.544726827942376	-0.115384615384615	0.324175824175824	0.361538461538462	0.72791519434629
MA0046.2	Hnf1a	Hnf1a	0.54421038325632	-0.0714285714285714	0.274725274725275	0.392307692307692	0.696113074204947
MA0075.3	Prrx2	Prrx2	0.543673552595814	0.406593406593407	-0.247252747252747	0.726923076923077	0.360424028268551
MA1149.1	Rxrg	Rxrg	0.543476488176135	-0.159340659340659	0.368131868131868	0.330769230769231	0.756183745583039
MA0112.3	Esr1	Esr1	0.543381353628703	-0.0384615384615385	0.236263736263736	0.415384615384615	0.671378091872791
MA0481.3	Foxp1	Foxp1	0.542912476216363	-0.054945054945055	0.252747252747253	0.403846153846154	0.681978798586572
MA1148.1	Rxra	Rxra	0.54287849959228	0.192307692307692	-0.0164835164835165	0.576923076923077	0.508833922261484
MA0708.1	Msx2	Msx2	0.542539482151541	0.0879120879120879	0.0960927766995092	0.503846153846154	0.581232810456928
MA0709.1	Msx3	Msx3	0.542539482151541	0.0879120879120879	0.0960927766995092	0.503846153846154	0.581232810456928
MA1624.1	Stat5a	Stat5a	0.542443598804023	-0.0714285714285714	0.269230769230769	0.392307692307692	0.692579505300353
MA0093.3	Usf1	Usf1	0.541709703723838	-0.159340659340659	0.362637362637363	0.330769230769231	0.752650176678445
MA0150.2	Nfe2l2	Nfe2l2	0.541288393585213	-0.236263736263736	0.445054945054945	0.276923076923077	0.80565371024735
MA0600.2	Rfx2	Rfx2	0.541159282413699	0.131868131868132	0.043956043956044	0.534615384615385	0.547703180212014
MA0659.2	Mafg	Mafg	0.540880674096222	-0.126373626373626	0.324175824175824	0.353846153846154	0.72791519434629
MA1554.1	Rfx7	Rfx7	0.540724381625442	-0.131868131868132	0.32967032967033	0.35	0.731448763250883
MA0519.1	Stat5a	Stat5a	0.540520521880946	-0.0769230769230769	0.269230769230769	0.388461538461538	0.692579505300353
MA1528.1	Nfix	Nfix	0.538237292742593	-0.032967032967033	0.214285714285714	0.419230769230769	0.657243816254417
MA1616.1	Prdm15	Prdm15	0.537503397662408	-0.120879120879121	0.307692307692308	0.357692307692308	0.717314487632509
MA1533.1	Nr1i2	Nr1i2	0.537394672465344	-0.186813186813187	0.379120879120879	0.311538461538462	0.763250883392226
MA0663.1	Mlx	Mlx	0.537143245447132	-0.0714285714285714	0.252747252747253	0.392307692307692	0.681978798586572
MA0726.1	Vsx2	Vsx2	0.537027724925251	0.483516483516484	-0.351648351648352	0.780769230769231	0.293286219081272
MA1559.1	Snai3	Snai3	0.535485897110439	-0.0714285714285714	0.247593081546328	0.392307692307692	0.678664101913186
MA0609.2	Crem	Crem	0.535281326447404	0.0494505494505495	0.115384615384615	0.476923076923077	0.593639575971731
MA0865.1	E2f8	E2f8	0.534955150856211	-0.148351648351648	0.32967032967033	0.338461538461538	0.731448763250883
MA0789.1	Pou3f4	Pou3f4	0.534847174459233	0.0659340659340659	0.0960927766995092	0.488461538461538	0.581232810456928
MA1563.1	Sox18	Sox18	0.534111567004875	0.181318681318681	-0.0317865976238932	0.569230769230769	0.49899236477898
MA0848.1	Foxo4	Foxo4	0.533500951345474	-0.137362637362637	0.313186813186813	0.346153846153846	0.720848056537102
MA0674.1	Nkx6-1	Nkx6-1	0.533124292617989	0.0274725274725275	0.132598708826359	0.461538461538462	0.604710123697517
MA1105.2	Grhl2	Grhl2	0.532936939385703	-0.032967032967033	0.197802197802198	0.419230769230769	0.646643109540636
MA0159.1	Rara	Rara	0.532780646914922	-0.0384615384615385	0.203296703296703	0.415384615384615	0.65017667844523
MA0115.1	Nr1h2	Nr1h2	0.531639032345746	-0.0164835164835165	0.175824175824176	0.430769230769231	0.632508833922261
MA0071.1	Rora	Rora	0.531265289480837	-0.153846153846154	0.324175824175824	0.334615384615385	0.72791519434629
MA0729.1	Rara	Rara	0.528934493068769	-0.0494505494505495	0.203296703296703	0.407692307692308	0.65017667844523
MA0148.4	Foxa1	Foxa1	0.528356890459364	-0.131868131868132	0.291208791208791	0.35	0.706713780918728
MA1557.1	Smad5	Smad5	0.528105463441152	-0.0164835164835165	0.164835164835165	0.430769230769231	0.625441696113074
MA0494.1	Rxra	Rxra	0.527493884207665	0.148351648351648	-0.0164835164835165	0.546153846153846	0.508833922261484
MA0509.2	Rfx1	Rfx1	0.527011416145692	-0.054945054945055	0.203296703296703	0.403846153846154	0.65017667844523
MA0668.1	Neurod2	Neurod2	0.526878489837024	0.236263736263736	-0.114086251808614	0.607692307692308	0.44606467198174
MA0681.2	Phox2b	Phox2b	0.526832230997267	-0.032967032967033	0.178817225561237	0.419230769230769	0.634433692763764
MA0018.4	Creb1	Creb1	0.526651263930416	-0.00549450549450549	0.148351648351648	0.438461538461538	0.614840989399293
MA0654.1	Isx	Isx	0.525414514813808	0.137362637362637	-0.010989010989011	0.538461538461538	0.512367491166078
MA0163.1	Plag1	Plag1	0.523008969828758	-0.0714285714285714	0.208791208791209	0.392307692307692	0.653710247349823
MA0889.1	Gbx1	Gbx1	0.522723566186464	0.291208791208791	-0.186813186813187	0.646153846153846	0.399293286219081
MA0614.1	Foxj2	Foxj2	0.522696384887197	-0.0824175824175824	0.21978021978022	0.384615384615385	0.66077738515901
MA0687.1	Spic	Spic	0.522193530850775	0.148351648351648	-0.032967032967033	0.546153846153846	0.498233215547703
MA0486.2	Hsf1	Hsf1	0.521914922533297	-0.10989010989011	0.247252747252747	0.365384615384615	0.678445229681979
MA0519.1	Stat5b	Stat5b	0.521085892905681	-0.0769230769230769	0.208791208791209	0.388461538461538	0.653710247349823
MA0705.1	Lhx8	Lhx8	0.520705354715955	0.406593406593407	-0.318681318681319	0.726923076923077	0.314487632508834
MA0756.1	Onecut2	Onecut2	0.520175319380266	0.263736263736264	-0.164835164835165	0.626923076923077	0.413427561837456
MA0090.3	Tead1	Tead1	0.520114161456918	0.137362637362637	-0.0274725274725275	0.538461538461538	0.501766784452297
MA0504.1	Nr2c2	Nr2c2	0.519584126121229	-0.00549450549450549	0.126373626373626	0.438461538461538	0.600706713780919
MA0859.1	Rarg	Rarg	0.518972546887741	0.159340659340659	-0.054945054945055	0.553846153846154	0.484098939929329
MA0076.2	Elk4	Elk4	0.518286219081272	0.010989010989011	0.104395604395604	0.45	0.586572438162544
MA1125.1	Zfp384	Zfp384	0.517912476216363	-0.126373626373626	0.252747252747253	0.353846153846154	0.681978798586572
MA1119.1	Six2	Six2	0.517258407909042	0.0879120879120879	0.0174714139453653	0.503846153846154	0.530670661971931
MA0644.1	Esx1	Esx1	0.517226148409894	-0.274725274725275	0.412087912087912	0.25	0.784452296819788
MA0157.2	Foxo3	Foxo3	0.516050557216635	-0.00549450549450549	0.115384615384615	0.438461538461538	0.593639575971731
MA1627.1	Wt1	Wt1	0.51484778472411	-0.10989010989011	0.225274725274725	0.365384615384615	0.664310954063604
MA0613.1	Foxg1	Foxg1	0.514472777427963	-0.0824175824175824	0.194205704275128	0.384615384615385	0.644330170240542
MA0746.2	Sp3	Sp3	0.51437890731177	-0.126373626373626	0.241758241758242	0.353846153846154	0.674911660777385
MA0100.3	Myb	Myb	0.513624626257135	0.21978021978022	-0.137362637362637	0.596153846153846	0.431095406360424
MA0757.1	Onecut3	Onecut3	0.513563468333786	0.0934065934065934	0	0.507692307692308	0.519434628975265
MA0513.1	Smad4	Smad4	0.512938298450666	0.0714285714285714	0.021978021978022	0.492307692307692	0.53356890459364
MA0482.2	Gata4	Gata4	0.512313128567546	0.0494505494505495	0.043956043956044	0.476923076923077	0.547703180212014
MA1628.1	Zic2	Zic2	0.511568999602283	-0.0769230769230769	0.179194716430091	0.388461538461538	0.634676460743027
MA0063.2	Nkx2-5	Nkx2-5	0.511112101279094	0.0604395604395604	0.0282598652627095	0.484615384615385	0.537608817942802
MA0493.1	Klf1	Klf1	0.51079777113346	-0.0659340659340659	0.164835164835165	0.396153846153846	0.625441696113074
MA0670.1	Nfia	Nfia	0.510750203859744	-0.00549450549450549	0.0989010989010989	0.438461538461538	0.58303886925795
MA1655.1	Zfp341	Zfp341	0.51001630877956	-0.0934065934065934	0.192307692307692	0.376923076923077	0.643109540636042
MA1603.1	Dmrt1	Dmrt1	0.509792063060614	0.395604395604396	-0.340659340659341	0.719230769230769	0.300353356890459
MA0740.1	Klf14	Klf14	0.509634995760261	-0.0714285714285714	0.167199619105665	0.392307692307692	0.62696229921283
MA0885.1	Dlx2	Dlx2	0.509487836555006	-0.0274725274725275	0.118897506919584	0.423076923076923	0.595898750033089
MA0738.1	Hic2	Hic2	0.508874694210383	-0.0714285714285714	0.164835164835165	0.392307692307692	0.625441696113074
MA0855.1	Rxrb	Rxrb	0.508765969013319	-0.137362637362637	0.236263736263736	0.346153846153846	0.671378091872791
MA0505.1	Nr5a2	Nr5a2	0.508562109268823	-0.0824175824175824	0.175824175824176	0.384615384615385	0.632508833922261
MA0647.1	Grhl1	Grhl1	0.508514541995107	-0.021978021978022	0.10989010989011	0.426923076923077	0.590106007067138
MA0113.3	Nr3c1	Nr3c1	0.507203044305518	-0.192307692307692	0.291208791208791	0.307692307692308	0.706713780918728
MA0686.1	Spdef	Spdef	0.504226692035879	0.324175824175824	-0.28021978021978	0.669230769230769	0.339222614840989
MA0661.1	Meox1	Meox1	0.503985130539109	-0.0659340659340659	0.143648601228556	0.396153846153846	0.611816414924372
MA0707.1	Mnx1	Mnx1	0.503950463445349	0.0714285714285714	-0.00597315721433636	0.492307692307692	0.515593234583006
MA0795.1	Smad3	Smad3	0.50385294917097	0.186813186813187	-0.131868131868132	0.573076923076923	0.434628975265018
