motif.name	name.universal	name.datasetspecific	overall.scale	TFchromVAR.ExpressionModule.Cor	TFexpress.ExpressionModule.Cor	TFchromVAR.ExpressionModule.Cor.Scale	TFexpress.ExpressionModule.Cor.Scale
MA1137.1	Fosl1	Fosl1	0.654001180537988	0.225274725274725	0.302197802197802	0.63681592039801	0.671186440677966
MA1517.1	Klf6	Klf6	0.65181718526014	0.104395604395604	0.472527472527473	0.527363184079602	0.776271186440678
MA1521.1	Mafa	Mafa	0.649926746528233	0.159340659340659	0.38575837490523	0.577114427860696	0.722739065195769
MA0065.2	Pparg	Pparg	0.648967029260477	0.39010989010989	0.043956043956044	0.786069651741294	0.511864406779661
MA0099.3	Jun	Jun	0.648368327852264	0.28021978021978	0.203296703296703	0.686567164179104	0.610169491525424
MA0807.1	Tbx5	Tbx5	0.641065857154903	0.417582417582418	-0.021978021978022	0.810945273631841	0.471186440677966
MA0819.1	Clock	Clock	0.637515810776625	0.263736263736264	0.192307692307692	0.671641791044776	0.603389830508475
MA0161.2	Nfic	Nfic	0.635492031368581	0.296703296703297	0.137362637362637	0.701492537313433	0.569491525423729
MA0699.1	Lbx2	Lbx2	0.634503614087887	0.247252747252747	0.206735104550943	0.656716417910448	0.612290810265327
MA0036.3	Gata2	Gata2	0.633114090564128	0.28021978021978	0.153846153846154	0.686567164179104	0.579661016949153
MA0774.1	Meis2	Meis2	0.632405767771313	0.181318681318681	0.296703296703297	0.597014925373134	0.667796610169491
MA0835.2	Batf3	Batf3	0.631393878067291	0.197802197802198	0.269230769230769	0.611940298507463	0.650847457627119
MA1568.1	Tcf21	Tcf21	0.629724260055654	0.28021978021978	0.142857142857143	0.686567164179104	0.572881355932203
MA0113.3	Nr3c1	Nr3c1	0.628821991736234	0.285714285714286	0.131868131868132	0.691542288557214	0.566101694915254
MA1656.1	Zfp449	Zfp449	0.628821991736234	0.285714285714286	0.131868131868132	0.691542288557214	0.566101694915254
MA0731.1	Bcl6b	Bcl6b	0.628661775866431	0.131868131868132	0.357142857142857	0.552238805970149	0.705084745762712
MA1128.1	Jun	Jun	0.628467830339826	0.236263736263736	0.203296703296703	0.646766169154229	0.610169491525424
MA0655.1	Jdp2	Jdp2	0.628113668943419	0.186813186813187	0.274725274725275	0.601990049751244	0.654237288135593
MA0494.1	Nr1h3	Nr1h3	0.62406611012733	0.252747252747253	0.164835164835165	0.661691542288557	0.586440677966102
MA1130.1	Jun	Jun	0.623492705961717	0.225274725274725	0.203296703296703	0.63681592039801	0.610169491525424
MA0805.1	Tbx1	Tbx1	0.622643510211053	0.252747252747253	0.160223439831851	0.661691542288557	0.583595478133549
MA1142.1	Fosl1	Fosl1	0.621662872080277	0.153846153846154	0.302197802197802	0.572139303482587	0.671186440677966
MA1148.1	Rxra	Rxra	0.619411417488827	0.54945054945055	-0.285714285714286	0.930348258706468	0.308474576271186
MA0524.2	Tfap2c	Tfap2c	0.619310228518425	0.21978021978022	0.197802197802198	0.6318407960199	0.606779661016949
MA0739.1	Hic1	Hic1	0.618688240830168	0.126373626373626	0.332875142967841	0.54726368159204	0.690112800068295
MA0477.2	Fosl1	Fosl1	0.616687747702167	0.142857142857143	0.302197802197802	0.562189054726368	0.671186440677966
MA0052.4	Mef2a	Mef2a	0.616308289063159	0.010989010989011	0.494505494505495	0.442786069651741	0.789830508474576
MA0495.3	Maff	Maff	0.616164938021756	0.28021978021978	0.0989010989010989	0.686567164179104	0.545762711864407
MA0102.4	Cebpa	Cebpa	0.61543131798634	0.0989010989010989	0.362637362637363	0.522388059701493	0.708474576271186
MA0072.1	Rora	Rora	0.61452061725272	0.445054945054945	-0.148351648351648	0.835820895522388	0.393220338983051
MA1515.1	Klf2	Klf2	0.613980942743908	0.159340659340659	0.269230769230769	0.577114427860696	0.650847457627119
MA0797.1	Tgif2	Tgif2	0.613129268909689	0.32967032967033	0.0164835164835165	0.73134328358209	0.494915254237288
MA0497.1	Mef2c	Mef2c	0.612589594400877	0.043956043956044	0.434065934065934	0.472636815920398	0.752542372881356
MA0801.1	Mga	Mga	0.612007757821064	0.357142857142857	-0.0274725274725275	0.756218905472637	0.467796610169491
MA0003.4	Tfap2a	Tfap2a	0.611847541951261	0.203296703296703	0.197802197802198	0.616915422885572	0.606779661016949
MA0814.2	Tfap2c	Tfap2c	0.611847541951261	0.203296703296703	0.197802197802198	0.616915422885572	0.606779661016949
MA1121.1	Tead2	Tead2	0.611054895016443	0.197802197802198	0.203296703296703	0.611940298507463	0.610169491525424
MA0836.2	Cebpd	Cebpd	0.609882789442617	0.0604395604395604	0.401098901098901	0.487562189054726	0.732203389830508
MA0002.2	Runx1	Runx1	0.609031115608399	0.230769230769231	0.148351648351648	0.641791044776119	0.576271186440678
MA0637.1	Cenpb	Cenpb	0.608111982460579	-0.186813186813187	0.758241758241758	0.263681592039801	0.952542372881356
MA0137.3	Stat1	Stat1	0.603980099502488	-0.0274725274725275	0.510989010989011	0.407960199004975	0.8
MA0745.2	Snai2	Snai2	0.603921072603086	0.148351648351648	0.252747252747253	0.567164179104478	0.640677966101695
MA0462.2	Jun	Jun	0.601104646260224	0.175824175824176	0.203296703296703	0.592039800995025	0.610169491525424
MA0591.1	Mafk	Mafk	0.600775782106417	0.208791208791209	0.153846153846154	0.621890547263682	0.579661016949153
MA1578.1	Vezf1	Vezf1	0.600396323467409	0.0769230769230769	0.346153846153846	0.502487562189055	0.698305084745763
MA1635.1	Bhlhe22	Bhlhe22	0.599128794603841	0.208791208791209	0.148507018535605	0.621890547263682	0.576367041944
MA1539.1	Nr2f6	Nr2f6	0.598009950248756	0.401098901098901	-0.137362637362637	0.796019900497512	0.4
MA0810.1	Tfap2a	Tfap2a	0.596922168816932	0.17032967032967	0.197802197802198	0.587064676616915	0.606779661016949
MA1636.1	Cebpg	Cebpg	0.595750063243107	0.032967032967033	0.395604395604396	0.462686567164179	0.728813559322034
MA0117.2	Mafb	Mafb	0.595311577704697	0.0769230769230769	0.32967032967033	0.502487562189055	0.688135593220339
MA1581.1	Zbtb6	Zbtb6	0.594738173539084	0.0494505494505495	0.368131868131868	0.477611940298507	0.711864406779661
MA0815.1	Tfap2c	Tfap2c	0.594434606627878	0.164835164835165	0.197802197802198	0.582089552238806	0.606779661016949
MA0875.1	Barx1	Barx1	0.59415228384995	0.126373626373626	0.253335502207797	0.54726368159204	0.641040886107861
MA0019.1	Cebpa	Cebpa	0.593043258284847	0.0494505494505495	0.362637362637363	0.477611940298507	0.708474576271186
MA1531.1	Nr1d1	Nr1d1	0.592486718947635	0.445054945054945	-0.21978021978022	0.835820895522388	0.349152542372881
MA0800.1	Eomes	Eomes	0.592385529977232	0.115384615384615	0.263736263736264	0.537313432835821	0.647457627118644
MA0493.1	Klf1	Klf1	0.590825533350198	0.186813186813187	0.153846153846154	0.601990049751244	0.579661016949153
MA0060.3	Nfya	Nfya	0.588717429800152	0.313186813186813	-0.0384615384615385	0.716417910447761	0.461016949152542
MA1553.1	Rarg	Rarg	0.585572139303483	0.373626373626374	-0.137362637362637	0.771144278606965	0.4
MA0842.2	Nrl	Nrl	0.584133444814066	0.197802197802198	0.116023870223064	0.611940298507463	0.55632659112067
MA0803.1	Tbx15	Tbx15	0.58319419849903	0.357142857142857	-0.120879120879121	0.756218905472637	0.410169491525424
MA0813.1	Tfap2b	Tfap2b	0.58090058183658	0.247252747252747	0.032967032967033	0.656716417910448	0.505084745762712
MA1592.1	Zfp369	Zfp369	0.58090058183658	0.247252747252747	0.032967032967033	0.656716417910448	0.505084745762712
MA0838.1	Cebpg	Cebpg	0.580824690108778	0	0.395604395604396	0.432835820895522	0.728813559322034
MA1548.1	Plagl2	Plagl2	0.579947719031959	0.0879120879120879	0.263736263736264	0.512437810945274	0.647457627118644
MA0466.2	Cebpb	Cebpb	0.578665992073531	-0.0384615384615385	0.445054945054945	0.398009950248756	0.759322033898305
MA0890.1	Gbx2	Gbx2	0.577776641491212	0.131868131868132	0.192185553399018	0.552238805970149	0.603314477012276
MA0672.1	Nkx2-3	Nkx2-3	0.57598352489	0.208791208791209	0.0734756496830447	0.621890547263682	0.530076502516319
MA0081.2	Spib	Spib	0.575191234485566	0.0274725274725275	0.337021718266996	0.45771144278607	0.692671026185062
MA0783.1	Pknox2	Pknox2	0.574803946369846	0.263736263736264	-0.010989010989011	0.671641791044776	0.477966101694915
MA0872.1	Tfap2a	Tfap2a	0.57453410911544	0.120879120879121	0.197802197802198	0.54228855721393	0.606779661016949
MA1592.1	Zfp110	Zfp110	0.574120920819631	0.247252747252747	0.010989010989011	0.656716417910448	0.491525423728814
MA0811.1	Tfap2b	Tfap2b	0.573437895269416	0.230769230769231	0.032967032967033	0.641791044776119	0.505084745762712
MA1552.1	Rarb	Rarb	0.573378868370014	0.406593406593407	-0.225274725274725	0.800995024875622	0.345762711864407
MA0489.1	Jun	Jun	0.571253899991568	0.10989010989011	0.203296703296703	0.532338308457711	0.610169491525424
MA0496.3	Mafk	Mafk	0.57092503583776	0.142857142857143	0.153846153846154	0.562189054726368	0.579661016949153
MA0517.1	Stat1	Stat1	0.569154228855721	-0.104395604395604	0.510989010989011	0.338308457711443	0.8
MA0772.1	Irf7	Irf7	0.56906990471372	-0.010989010989011	0.373626373626374	0.422885572139303	0.715254237288136
MA1132.1	Jun	Jun	0.566278775613458	0.0989010989010989	0.203296703296703	0.522388059701493	0.610169491525424
MA1467.1	Atoh1	Atoh1	0.565739110817784	0.208791208791209	0.0402657359324519	0.621890547263682	0.509587674371886
MA1124.1	Zfp24	Zfp24	0.565730668690446	0.153846153846154	0.120879120879121	0.572139303482587	0.559322033898305
MA1107.2	Klf9	Klf9	0.564693481743823	0.0879120879120879	0.214285714285714	0.512437810945274	0.616949152542373
MA0480.1	Foxo1	Foxo1	0.564120077578211	0.0604395604395604	0.252747252747253	0.487562189054726	0.640677966101695
MA0659.2	Mafg	Mafg	0.56181802850156	0.291208791208791	-0.0934065934065934	0.696517412935323	0.427118644067797
MA0889.1	Gbx1	Gbx1	0.561683109874357	0.21978021978022	0.010989010989011	0.6318407960199	0.491525423728814
MA0871.2	Tfec	Tfec	0.560814571211738	-0.032967032967033	0.379120879120879	0.402985074626866	0.71864406779661
MA1579.1	Zbtb26	Zbtb26	0.560620625685134	0.0714285714285714	0.225274725274725	0.497512437810945	0.623728813559322
MA1523.1	Msantd3	Msantd3	0.560401382915929	0.0934065934065934	0.192307692307692	0.517412935323383	0.603389830508475
MA0861.1	Trp73	Trp73	0.559853275992917	0.148351648351648	0.10989010989011	0.567164179104478	0.552542372881356
MA1615.1	Plagl1	Plagl1	0.559279871827304	0.120879120879121	0.148351648351648	0.54228855721393	0.576271186440678
MA1104.2	Gata6	Gata6	0.557610253815667	0.203296703296703	0.021978021978022	0.616915422885572	0.498305084745763
MA1143.1	Jund	Jund	0.557593388987267	-0.21978021978022	0.642857142857143	0.233830845771144	0.88135593220339
MA0090.3	Tead1	Tead1	0.556707985496248	0.208791208791209	0.010989010989011	0.621890547263682	0.491525423728814
MA1149.1	Rxrg	Rxrg	0.556539337212244	0.395604395604396	-0.263736263736264	0.791044776119403	0.322033898305085
MA1131.1	Jun	Jun	0.556328526857239	0.0769230769230769	0.203296703296703	0.502487562189055	0.610169491525424
MA0038.2	Gfi1	Gfi1	0.556272479172669	0.269230769230769	-0.0791276227355867	0.676616915422885	0.435928042922452
MA0832.1	Tcf21	Tcf21	0.555097394384012	0.115384615384615	0.142857142857143	0.537313432835821	0.572881355932203
MA0478.1	Fosl2	Fosl2	0.553891559153386	0.236263736263736	-0.0384615384615385	0.646766169154229	0.461016949152542
MA1508.1	Ikzf1	Ikzf1	0.553377181887174	0.032967032967033	0.258241758241758	0.462686567164179	0.64406779661017
MA1127.1	Jun	Jun	0.55135340247913	0.0659340659340659	0.203296703296703	0.492537313432836	0.610169491525424
MA0656.1	Jdp2	Jdp2	0.550999241082722	0.0164835164835165	0.274725274725275	0.447761194029851	0.654237288135593
MA1640.1	Meis2	Meis2	0.550316215532507	0	0.296703296703297	0.432835820895522	0.667796610169491
MA0914.1	Isl2	Isl2	0.549815925732798	0.131868131868132	0.101543672643718	0.552238805970149	0.547393045495446
MA0778.1	Nfkb2	Nfkb2	0.549329623071085	0.0989010989010989	0.148351648351648	0.522388059701493	0.576271186440678
MA1130.1	Fosl2	Fosl2	0.548916434775276	0.225274725274725	-0.0384615384615385	0.63681592039801	0.461016949152542
MA1499.1	Hoxb4	Hoxb4	0.547364870562442	-0.043956043956044	0.351648351648352	0.393034825870647	0.701694915254237
MA0065.2	Rxra	Rxra	0.54727211400624	0.39010989010989	-0.285714285714286	0.786069651741294	0.308474576271186
MA1134.1	Junb	Junb	0.547221519521039	0.225274725274725	-0.043956043956044	0.63681592039801	0.457627118644068
MA1135.1	Junb	Junb	0.547221519521039	0.225274725274725	-0.043956043956044	0.63681592039801	0.457627118644068
MA1137.1	Junb	Junb	0.547221519521039	0.225274725274725	-0.043956043956044	0.63681592039801	0.457627118644068
MA0830.2	Tcf4	Tcf4	0.546293953959018	0.148351648351648	0.0659340659340659	0.567164179104478	0.525423728813559
MA0091.1	Tal1	Tal1	0.545501307024201	0.142857142857143	0.0714285714285714	0.562189054726368	0.528813559322034
MA1606.1	Foxf1	Foxf1	0.545096551142592	-0.0714285714285714	0.384615384615385	0.3681592039801	0.722033898305085
MA0138.2	Rest	Rest	0.544573741462181	0.0659340659340659	0.181318681318681	0.492537313432836	0.596610169491525
MA1518.1	Lhx1	Lhx1	0.544244877308373	0.0989010989010989	0.131868131868132	0.522388059701493	0.566101694915254
MA0652.1	Irf8	Irf8	0.543840121426765	-0.115384615384615	0.445054945054945	0.328358208955224	0.759322033898305
MA0080.5	Spi1	Spi1	0.543098068977148	0.043956043956044	0.208791208791209	0.472636815920398	0.613559322033898
MA0642.1	En2	En2	0.541932835476094	0.307692307692308	-0.182061807470613	0.711442786069652	0.372422884882537
MA1112.2	Nr4a1	Nr4a1	0.541892233746522	0.164835164835165	0.0274725274725275	0.582089552238806	0.501694915254237
MA0880.1	Dlx3	Dlx3	0.541430990104103	0.0604395604395604	0.179194716430091	0.487562189054726	0.59529979115348
MA0501.1	Nfe2	Nfe2	0.539210726030863	0.263736263736264	-0.126373626373626	0.671641791044776	0.406779661016949
MA0605.2	Atf3	Atf3	0.537549540433426	0.00549450549450549	0.247252747252747	0.437810945273632	0.63728813559322
MA0059.1	Max	Max	0.537380892149422	0.192307692307692	-0.0274725274725275	0.606965174129353	0.467796610169491
MA0066.1	Pparg	Pparg	0.537026730753015	0.142857142857143	0.043956043956044	0.562189054726368	0.511864406779661
MA1634.1	Batf	Batf	0.536478623830003	0.197802197802198	-0.0384615384615385	0.611940298507463	0.461016949152542
MA0101.1	Rel	Rel	0.536453326587402	0.115384615384615	0.0824175824175824	0.537313432835821	0.535593220338983
MA0488.1	Jun	Jun	0.536428029344801	0.032967032967033	0.203296703296703	0.462686567164179	0.610169491525424
MA0647.1	Grhl1	Grhl1	0.536394299688001	0.291208791208791	-0.175824175824176	0.696517412935323	0.376271186440678
MA0519.1	Stat5a	Stat5a	0.535989543806392	0.0769230769230769	0.137362637362637	0.502487562189055	0.569491525423729
MA1538.1	Nr2f1	Nr2f1	0.535576355510583	0.203296703296703	-0.0494505494505495	0.616915422885572	0.454237288135593
MA0019.1	Ddit3	Ddit3	0.535416139640779	0.0494505494505495	0.175824175824176	0.477611940298507	0.593220338983051
MA0025.2	Nfil3	Nfil3	0.535306518256177	0.0604395604395604	0.159340659340659	0.487562189054726	0.583050847457627
MA1111.1	Nr2f2	Nr2f2	0.533830845771144	0.0384615384615385	0.186813186813187	0.467661691542289	0.6
MA0100.3	Myb	Myb	0.533771818871743	0.214285714285714	-0.0714285714285714	0.626865671641791	0.440677966101695
MA0689.1	Tbx20	Tbx20	0.532464794670714	0.00549450549450549	0.230769230769231	0.437810945273632	0.627118644067797
MA0641.1	Elf4	Elf4	0.532304578800911	-0.148351648351648	0.456043956043956	0.298507462686567	0.766101694915254
MA1105.2	Grhl2	Grhl2	0.530027826966861	0.164835164835165	-0.010989010989011	0.582089552238806	0.477966101694915
MA0111.1	Spz1	Spz1	0.529518824739382	0.208791208791209	-0.077151674981046	0.621890547263682	0.437147102215084
MA1644.1	Nfyc	Nfyc	0.528383506197824	0.32967032967033	-0.258241758241758	0.73134328358209	0.325423728813559
MA1566.1	Tbx3	Tbx3	0.527127076481997	0.285714285714286	-0.197802197802198	0.691542288557214	0.36271186440678
MA0462.2	Batf	Batf	0.526528375073784	0.175824175824176	-0.0384615384615385	0.592039800995025	0.461016949152542
MA0029.1	Mecom	Mecom	0.526418753689181	0.186813186813187	-0.054945054945055	0.601990049751244	0.450847457627119
MA1537.1	Nr2f1	Nr2f1	0.525626106754364	0.181318681318681	-0.0494505494505495	0.597014925373134	0.454237288135593
MA0146.2	Zfx	Zfx	0.525052702588751	0.153846153846154	-0.010989010989011	0.572139303482587	0.477966101694915
MA1476.1	Dlx5	Dlx5	0.523050273332008	0.010989010989011	0.192185553399018	0.442786069651741	0.603314477012276
MA0894.1	Hesx1	Hesx1	0.523028923180707	0.186813186813187	-0.0659340659340659	0.601990049751244	0.44406779661017
MA0099.3	Fos	Fos	0.521249683784467	0.28021978021978	-0.208791208791209	0.686567164179104	0.35593220338983
MA1129.1	Fosl1	Fosl1	0.519672822329033	-0.0714285714285714	0.302197802197802	0.3681592039801	0.671186440677966
MA0109.1	Hltf	Hltf	0.519209039548023	-0.10989010989011	0.357142857142857	0.333333333333333	0.705084745762712
MA0812.1	Tfap2b	Tfap2b	0.518711527110212	0.10989010989011	0.032967032967033	0.532338308457711	0.505084745762712
MA0071.1	Rora	Rora	0.517505691879585	0.230769230769231	-0.148351648351648	0.641791044776119	0.393220338983051
MA0750.2	Zbtb7a	Zbtb7a	0.517404502909183	-0.0989010989010989	0.335164835164835	0.343283582089552	0.691525423728814
MA0258.2	Esr2	Esr2	0.51728644911038	0.252747252747253	-0.181318681318681	0.661691542288557	0.372881355932203
MA1570.1	Tfap4	Tfap4	0.516409478033561	0.340659340659341	-0.313186813186813	0.741293532338308	0.291525423728814
MA1114.1	Pbx3	Pbx3	0.51635888354836	0.175824175824176	-0.0714285714285714	0.592039800995025	0.440677966101695
MA0048.2	Nhlh1	Nhlh1	0.516097140156342	0.142857142857143	-0.0238926288573455	0.562189054726368	0.470005225586316
MA0796.1	Tgif1	Tgif1	0.515591533856143	0.252747252747253	-0.186813186813187	0.661691542288557	0.369491525423729
MA0498.2	Meis1	Meis1	0.51545661522894	0.181318681318681	-0.0824175824175824	0.597014925373134	0.433898305084746
MA0881.1	Dlx4	Dlx4	0.515431317986339	0.0989010989010989	0.0384615384615385	0.522388059701493	0.508474576271186
MA1530.1	Nkx6-3	Nkx6-3	0.514730297799195	0.0659340659340659	0.0845734518617492	0.492537313432836	0.536923282165554
MA0017.2	Nr2f1	Nr2f1	0.51318829580909	0.153846153846154	-0.0494505494505495	0.572139303482587	0.454237288135593
MA0892.1	Gsx1	Gsx1	0.51310002457579	-0.010989010989011	0.192185553399018	0.422885572139303	0.603314477012276
MA1117.1	Relb	Relb	0.512235433004469	-0.00549450549450549	0.181318681318681	0.427860696517413	0.596610169491525
MA0857.1	Rarb	Rarb	0.511189813643646	0.269230769230769	-0.225274725274725	0.676616915422885	0.345762711864407
MA0859.1	Rarg	Rarg	0.510945273631841	0.208791208791209	-0.137362637362637	0.621890547263682	0.4
MA1646.1	Osr2	Osr2	0.510926582874641	0.181318681318681	-0.097102852137564	0.597014925373134	0.424838240376147
MA0761.2	Etv1	Etv1	0.510295977738426	-0.0659340659340659	0.263736263736264	0.373134328358209	0.647457627118644
MA0159.1	Rxra	Rxra	0.509958681170419	0.307692307692308	-0.285714285714286	0.711442786069652	0.308474576271186
MA1621.1	Rbpjl	Rbpjl	0.508749247782548	0.17032967032967	-0.0880330956609167	0.587064676616915	0.43043381894818
MA0160.1	Nr4a2	Nr4a2	0.50865165696939	0.0989010989010989	0.0164835164835165	0.522388059701493	0.494915254237288
MA0712.2	Otx2	Otx2	0.508425415235052	0.120879120879121	-0.0165062054364219	0.54228855721393	0.474562273256174
MA1558.1	Snai1	Snai1	0.508242760782646	0.197802197802198	-0.129995380208464	0.611940298507463	0.404545223057829
MA0665.1	Msc	Msc	0.507577492027151	0.186813186813187	-0.116023870223064	0.601990049751244	0.413164934303059
MA1534.1	Nr1i3	Nr1i3	0.507175984484358	0.0769230769230769	0.043956043956044	0.502487562189055	0.511864406779661
MA1650.1	Zbtb14	Zbtb14	0.506906147229952	-0.0659340659340659	0.252747252747253	0.373134328358209	0.640677966101695
MA0078.1	Sox17	Sox17	0.505261826460916	0.0989010989010989	0.00549450549450549	0.522388059701493	0.488135593220339
MA1633.1	Bach1	Bach1	0.505228096804115	0.357142857142857	-0.373626373626374	0.756218905472637	0.254237288135593
MA0820.1	Figla	Figla	0.50513415531657	0.159340659340659	-0.0836242010007091	0.577114427860696	0.433153882772444
MA0629.1	Rhox11	Rhox11	0.504608363298667	0.357142857142857	-0.375635399825354	0.756218905472637	0.252997821124697
MA1522.1	Maz	Maz	0.503786153975883	0.0769230769230769	0.032967032967033	0.502487562189055	0.505084745762712
MA0837.1	Cebpe	Cebpe	0.503297073952273	-0.043956043956044	0.208791208791209	0.393034825870647	0.613559322033898
MA1511.1	Klf10	Klf10	0.503238047052871	0.131868131868132	-0.0494505494505495	0.552238805970149	0.454237288135593
MA1108.2	Mxi1	Mxi1	0.502774264271861	0.0934065934065934	0.00549450549450549	0.517412935323383	0.488135593220339
MA0622.1	Mlxip	Mlxip	0.502639345644658	0.021978021978022	0.10989010989011	0.45273631840796	0.552542372881356
MA1133.1	Jun	Jun	0.501602158698035	-0.043956043956044	0.203296703296703	0.393034825870647	0.610169491525424
MA1585.1	Zkscan1	Zkscan1	0.500067459313601	0.10989010989011	-0.0274725274725275	0.532338308457711	0.467796610169491
MA0467.1	Crx	Crx	0.499628973775192	0.153846153846154	-0.0934065934065934	0.572139303482587	0.427118644067797
MA0847.2	Foxd2	Foxd2	0.499624920665871	-0.0824175824175824	0.253335502207797	0.358208955223881	0.641040886107861
MA1608.1	Isl1	Isl1	0.499469340646042	0.153846153846154	-0.0939240854186711	0.572139303482587	0.426799377809498
MA1622.1	Smad2	Smad2	0.49908086685218	0.208791208791209	-0.175824175824176	0.621890547263682	0.376271186440678
MA1147.1	Nr4a2	Nr4a2	0.498701408213171	0.0769230769230769	0.0164835164835165	0.502487562189055	0.494915254237288
MA0119.1	Nfic	Nfic	0.498676110970571	-0.00549450549450549	0.137362637362637	0.427860696517413	0.569491525423729
MA0677.1	Nr2f6	Nr2f6	0.498507462686567	0.181318681318681	-0.137362637362637	0.597014925373134	0.4
MA0092.1	Hand1	Hand1	0.497406998637462	0.181318681318681	-0.140930075763582	0.597014925373134	0.39779907190179
MA1134.1	Fos	Fos	0.49637406189392	0.225274725274725	-0.208791208791209	0.63681592039801	0.35593220338983
MA0777.1	Mybl2	Mybl2	0.495994603254912	0.0934065934065934	-0.0164835164835165	0.517412935323383	0.474576271186441
MA0043.3	Hlf	Hlf	0.495994603254912	0.0934065934065934	-0.0164835164835165	0.517412935323383	0.474576271186441
MA0058.3	Max	Max	0.495092334935492	0.0989010989010989	-0.0274725274725275	0.522388059701493	0.467796610169491
MA1529.1	Nhlh2	Nhlh2	0.494669153884055	0.203296703296703	-0.182061807470613	0.616915422885572	0.372422884882537
MA0093.3	Usf1	Usf1	0.494299688000675	0.0934065934065934	-0.021978021978022	0.517412935323383	0.471186440677966
MA0685.1	Sp4	Sp4	0.494274390758074	0.010989010989011	0.0989010989010989	0.442786069651741	0.545762711864407
MA1149.1	Rara	Rara	0.492132557551227	0.395604395604396	-0.472527472527473	0.791044776119403	0.193220338983051
MA0901.2	Hoxb13	Hoxb13	0.491546503145458	0.0769230769230769	-0.00671095598874199	0.502487562189055	0.480605444101861
MA0635.1	Barhl2	Barhl2	0.490224136417611	0.186813186813187	-0.172279253792452	0.601990049751244	0.378458223083979
MA1132.1	Junb	Junb	0.49000758917278	0.0989010989010989	-0.043956043956044	0.522388059701493	0.457627118644068
MA1533.1	Nr1i2	Nr1i2	0.49000758917278	0.0989010989010989	-0.043956043956044	0.522388059701493	0.457627118644068
MA0684.2	Runx3	Runx3	0.489847373302977	-0.054945054945055	0.181318681318681	0.383084577114428	0.596610169491525
MA1129.1	Jun	Jun	0.489164347752762	-0.0714285714285714	0.203296703296703	0.3681592039801	0.610169491525424
MA0716.1	Prrx1	Prrx1	0.487983809764736	0.131868131868132	-0.0989010989010989	0.552238805970149	0.423728813559322
MA1491.1	Gli3	Gli3	0.48773926975293	0.0714285714285714	-0.010989010989011	0.497512437810945	0.477966101694915
MA0526.3	Usf2	Usf2	0.486179273125896	0.142857142857143	-0.120879120879121	0.562189054726368	0.410169491525424
MA0790.1	Pou4f1	Pou4f1	0.485799814486888	0.010989010989011	0.0714285714285714	0.442786069651741	0.528813559322034
MA0751.1	Zic4	Zic4	0.485142086179273	0.0769230769230769	-0.0274725274725275	0.502487562189055	0.467796610169491
MA0494.1	Rxra	Rxra	0.485083059279872	0.252747252747253	-0.285714285714286	0.661691542288557	0.308474576271186
MA0484.2	Hnf4g	Hnf4g	0.484703600640863	0.120879120879121	-0.0934065934065934	0.54228855721393	0.427118644067797
MA0039.4	Klf4	Klf4	0.484678303398263	0.0384615384615385	0.0274725274725275	0.467661691542289	0.501694915254237
